PANH,TREE,PINE,JUN,TOPL,RCS,HTW,HUO,MEW,WPW,SEP,CHMT,BRKS,LKVW,SWNB,BURN,PR05,GRUT,MULN,SNI,WIW,CTR,RAFT,JCW,CARB,OBSR,STAR,NN21,RED,TCBU,B941,GBL,LSON,CAVE,HOA,BRSP,MINN,OOW2,VOIT,NNVM,ETW,FMW,RSW,B204,LO2,BRAN,TBM,IZEE,EDM,B202,FRIS,NED,HOOD,CMM,ASR,SHRK,SVIC,GLK,IRO,ASBU,REM,HDW,VFP,SPN5,SWF2,YACT,CIHL,BLOW,WRW,VDEB,WIFE,NN19,DAVN,RPW,RATT,SOS,UMAT,FL2,PALM,PARA,KWBU,BERY,TOLT,NN17,YEL,OPCH,PIE,WRD,H2E,ELK,B020,RER,NN32,TDL,GPW,C06D,MBW,LVP,NCO,BLIS,RUSH,OBC,MJ2,MTM,EPH2,SIFT,NEL,CPCO,HUSB,DFAZ,SWFL,VTH,STD,LNO,CLCV,TRW,RVC,GHW,LOC,RPW2,SAXON,MDW,BKC,B203,PRLK,LON,WESG,CRBN,NORM,VBE,FHE,HSR,SHUK,WISH,GUL,MIDE,KEB,KENT,BEER,BHAM,KOS,SEND,OSD,RNO,RCM,VLL,STOR,B926,VALT,LCW,RVW,DONK,TWW,GBB,WA2,EPH,NOB,G05D,TDH,MOON,YOCR,SUG,NAC,BVW,JRO,OT3,SHW,TMBU,SNB,OZB,TIMB,B201,HIYU,CDF,GSM,F05D,NATH,LOO,PR04,UNFR,WPEQ,PR01,PCMD
,,,,,,,,,,5.53496881953223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.948330672540571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.119787127391261,,,,,,,,,,,,,,,,,,4.167037557634477,,,,,,,,,,,,,,,,
,,,,,,,,,,5.4541423281134325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.49529862874106,,,,,,,,,,,,,,,,4.74090746511427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.253040144446668,,,,,,,,,,,,,,,,,5.444987048726688,,,,,,,,,,,,,,,,,,3.575601568369414,,,,,,,,,,,,,,,,
3.7473357953157604,,,,,3.817121571691138,,,,,,,,,,,,,,,,,,,,,3.6575622588947656,,,,,,,,,,,,,,,3.440960506227486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.284049482364046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7596316328677757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4.876914163085271,,,,,,,5.54692257466904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.21868888957293,,,,,,,,,,,,,,,,4.810840848484315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.698952467173502,,,,,,,,,,,,,,,,,4.918507348532141,,,,,,,,,,,,,,,,,,4.071007186788744,,,,,,,5.293369556204629,,,,,,,,,
,,,5.170739126988454,,,,,,,5.578937258693355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1749621197884865,,,,,,,,,,,,,,,,5.326514298028161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.862539709604454,,,,,,,,,,,,,,,,,5.179181009211038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,4.77617004321898,,,,,,,,,,,,,,,,,,,,,3.1811689398707594,,,,,,,,,,,,,,,3.489233947260323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4442825982504433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.921981378884238,,,,,,,,,,,,,,,,,,,3.900421182953851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5.994707615196344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.064631889312163,,,,,,,,,,,,,,,,5.190537010421384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.363654441927801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.987268031433633,,,,,,,,,,,,,,,,
3.8311989957556043,,,,,4.3307442694611336,,,,,,,,,,,,,,,,,,,,3.502058550388659,3.490135619631843,,,,,,,,,,,,,,,3.736435648624676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7454219258745436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.320667732270952,,,,,,,,,,,,,,,,,,,3.9183153093050946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0738744980915493,,,,,3.989963201104778,,,,,,,,,,,,,,,,,,,,3.4531146217768933,3.261880996563397,,,,,,,,,,,,,,,3.2926597396975867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.172245597049999,,,,,,,,,,,,,,,,,,,,,,,,,3.3215004270318835,,,,,,,,,3.3743545343440613,,,,,,,,,,,,,,,,,,,3.7455479679212673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.021189375854865,,,,,3.8675375801685687,,,,,,,,,,,,,,,,,,,,3.1813777140740176,3.1636912891714934,,,,,,,,,,,,,,,3.772952022622547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2766755920774795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9619107545064733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5.458376535578096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.396397850004992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9006886379676535,,,,,,,,,,,,,,,,,,,3.972519532982715,,,,,,,,,,,,,,,,,4.795099317806386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.2627579771323245,,,,,3.81622827897329,,,,,,,,,,,,,,,,,,,,3.882888280625219,3.5943422152356534,,,,,,,,,,,,,,,3.613472127067145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.51158952224061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.275104629712609,,,,,3.6368208112173943,,,,,,,,,,,,,,,,,,,,3.470301355357162,3.095461883808362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8263104050813848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4.952581206781575,,,,,,,4.84836523445644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.893478468073124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.452208595613009,,,,,,,,,,,,,,,,,,,4.629620413690338,,,,,,,,,,,,,,,,,5.418084063001264,,,,,,,,,,,,,,,,,,4.123398008035694,,,,,,,5.105833561139782,,,,,,,,,
,,,,,,,,,,5.06971248814177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.935436980575691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.684207539118812,,,,,,,,,,,,,,,,,5.333397556400465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.425450005056963,,,,,3.8852674594607333,,,,,,,,,,,,,,,,,,,,3.5828902538295715,3.1175915659361264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4602009298356995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8174091472463014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5.208416423342625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.855404967355098,,,,,,,,,,,,,,,,4.825943023023448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.004808784796698,,,,,,,,,,,,,,,,,,3.6534906792765782,,,,,,,,,,,,,,,,
,,,,,,,,,,5.713037462925998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.765232392845251,,,,,,,,,,,,,,,,4.865193238091796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.265133215487829,,,,,,,,,,,,,,,,,,,4.113722104308556,,,,,,,,,,,,,,,,,5.291357882823833,,,,,,,,,,,,,,,,,,4.034918620008182,,,,,,,,,,,,,,,,
,,,,,,,,,,6.145894506997876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.159591544073849,,,,,,,,,,,,,,,,5.242409474659968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.771065107068131,,,,,,,,,,,,,,,,,5.280685125024198,,,,,,,,,,,,,,,,,,4.435898137265592,,,,,,,,,,,,,,,,
,,,,,,,,,,5.402044920583823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.984795610655075,,,,,,,,,,,,,,,,4.511628930029712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.302950669048743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3445761103758813,,,,,,,,,,,,,,,,
,,,,,,,,,,5.236867819161565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.925240228471817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.309230164828001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.022651515452759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5.206900888298799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.540435677806043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.239954083490055,,,,,,,,,,,,,,,,,4.815038292779455,,,,,,,,,,,,,,,,,,3.7290293024144896,,,,,,,4.995103446832078,,,,,,,,,
,,,5.055674287351469,,,,,,,5.6980264624206685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.217085842727088,,,,,,,,,,,,,,,,5.067667137759906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.891217626929677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.877237436655028,,,,,,,,,,,,,,,,
,,,,,,,,,,5.35069854974198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.866840614203666,,,,,,,,,,,,,,,,4.588254217818238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.37268564083478,,,,,,,,,,,,,,,,,4.69771994145209,,,,,,,,,,,,,,,,,,3.579018077097876,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.653903525998226,,,,,,,,,,,,,,,,4.673754902492953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.890453552742021,,,,,,,,,,,,,,,,,4.972884464186945,,,,,,,,,,,,,,,,,,3.4829531441130217,,,,,,,5.2977114660360085,,,,,,,,,
,,,5.507041474529687,,,,,,,5.769886286747674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.574043396285461,,,,,,,,,,,,,,,,5.958578817803707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.371701590356834,,,,,,,,,,,,,,,,,5.807965014280375,,,,,,,,,,,,,,,,,,3.8514070116375185,,,,,,,5.510031531575908,,,,,,,,,
,,,5.643443783107815,,,,,,,5.500241714019738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.552103287882661,,,,,,,,,,,,,,,,5.921169810548126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.059264164999147,,,,,,,,,,,,,,,,,,,4.75664597589548,,,,,,,,,,,,,,,,,6.109987702952856,,,,,,,,,,,,,,,,,,4.156403101571347,,,,,,,5.709686282232719,,,,,,,,,
,,,,,,,,,,4.683438777536648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.536208254940016,,,,,,,,,,,,,,,,5.405824151352471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.201365712956612,,,,,,,,,,,,,,,,,4.814164039497912,,,,,,,,,,,,,,,,,,3.9382068841499023,,,,,,,,,,,,,,,,
,,,4.073926539001918,,,,,,,4.7541975967598065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.350821749232617,,,,,,,,,,,,,,,,4.338057681585676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.038564715245454,,,,,,,,,,,,,,,,,,,3.873778374291517,,,,,,,,,,,,,,,,,4.286037748649355,,,,,,,,,,,,,,,,,,3.264177934888586,,,,,,,4.508081964490838,,,,,,,,,
,,,,,,,,,,5.418551656664495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.894659186269426,,,,,,,,,,,,,,,,4.7863036860334445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.628029413313492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.821672727307617,,,,,,,,,,,,,,,,
,,,,,,,,,,5.608301448559535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.174277399162609,,,,,,,,,,,,,,,,5.227165399301483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.34537708037491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.040714198781229,,,,,,,,,,,,,,,,
,,,,,,,,,,5.33048594531859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.961425838769918,,,,,,,,,,,,,,,,5.287178789129614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.701923524593186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.453890957975179,,,,,,,,,,,,,,,,
,,,,,,,,,,5.820922587938447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.011636216565217,,,,,,,,,,,,,,,,5.223011447633926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.85904965043156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.185172769288802,,,,,,,,,,,,,,,,
,,,,,,,,,,5.8205995581019305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.84673011290652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.187576233678927,,,,,,,,,,,,,,,,,5.135679763466245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.465153002406959,,,,,,,,,,,,,,,,4.750091291724445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.065388803636662,,,,,,,,,,,,,,,,,5.3186671530051335,,,,,,,,,,,,,,,,,,4.053516935573374,,,,,,,5.2692381009227205,,,,,,,,,
,,,,,,,,,,5.8075931664849705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.412729103581925,,,,,,,,,,,,,,,,5.440626784207378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9545280328522185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.980895603683835,,,,,3.4766036333539625,,,,,,,,,,,,,,,,,,,,3.6959688277212535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7168047980738814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2554508384880028,,,,,,,,,,,,,,,,,,,3.627115645005006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8927397778314776,,,,,3.915218734246189,,,,,,,,,,,,,,,,,,,,3.538329574767123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.528959443830701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,5.405478374910231,,,,,,,5.403064817257459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.424579095773325,,,,,,,,,,,,,,,,5.495528909068833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.405059794930693,,,,,,,,,,,,,,,,,,,4.536948934186393,,,,,,,,,,,,,,,,,5.555114003673207,,,,,,,,,,,,,,,,,,4.259911134277348,,,,,,,,,,,,,,,,
4.207379584809138,,,,,3.4444196090097936,,,,,,,,,,,,,,,,,,,,3.8459787562094156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.352688642096184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9865933850309823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,4.991760394608672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.561539861924917,,,,,,,,,,,,,,,,4.726676639196803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6443590417130896,,,,,,,,,,,,,,,,,4.637031292981069,,,,,,,,,,,,,,,,,,3.512126038478417,,,,,,,,,,,,,,,,
,,,,,,,,,,5.0201875338496595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.811346117005862,,,,,,,,,,,,,,,,4.816577188845691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.602440780848938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75032856433811,,,,,,,,,,,,,,,,
,,,4.115758364425721,,,,,,,4.439925774582401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12354801502134,,,,,,,,,,,,,,,,3.903214569592921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84509399366316,,,,,,,,,,,,,,,,,,,4.001205123872732,,,,,,,,,,,,,,,,,4.42154210874181,,,,,,,,,,,,,,,,,,,,,,,,,4.562973159317544,,,,,,,,,
,,,4.53563454203696,,,,,,,4.519852288753274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8504800816332865,,,,,,,,,,,,,,,,4.0753374354278735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.269927820760036,,,,,,,,,,,,,,,,,,,4.781539672245483,,,,,,,,,,,,,,,,,4.574297769873926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,4.39612232574611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.589839590709282,,,,,,,,,,,,,,,,4.556169262716365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.048660992550783,,,,,,,,,,,,,,,,,,,4.182494049793121,,,,,,,,,,,,,,,,,4.876541906403024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,4.903767036173104,,,,,,,,,,,,,,,,,,,,4.054587105216629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2950334130158794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6298057977507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.302034104662734,,,,,3.5852430645453905,,,,,,,,,,,,,,,,,,,,3.5355907341650226,3.0837831903571415,,,,,,,,,,,,,,,3.502784733409284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.179577045349435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5856015827596157,,,,,,,,,,,,,,,,,,,3.6066998713080123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,5.769529073609598,,,,,,,5.455142322839126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.781607372445279,,,,,,,,,,,,,,,,,,,,,,,,,,,6.543157428081874,,4.296328413476284,,,,,,,,,,,,,,,,3.8614024125657602,,,,4.57348429790208,,,,,,,,,,,,,,,5.1403130096319725,,,,,,,,,,,,,,,,,,,4.768440002271253,,,,,,,,,,,,,,,,,5.475184578745819,,,,,,,,,,,,,,,,,,3.917455548759936,,,,,,,5.362773104716719,,,,,,,,,
,,,,,5.079146453310996,,,,,,,,,,,,,,,,,,,,3.7248931897339683,3.57128469305219,,,,,,,,,,,,,,,4.126087594435499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.178862179954785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.954885973850243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,4.076164187833326,,,,,,,,,,,,,,,,,,,,3.876589372804353,3.4759577893069187,,,,,,,,,,,,,,,4.013485646637971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0568556761110575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.506352942301595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5090842307997954,,,,,3.8023314872003846,,,,,,,,,,,,,,,,,,,,3.474678441301841,3.216061523057932,,,,,,,,,,,,,,,3.426203908757173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.485853589695087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.511130935624845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.3688442346250085,,,,,3.841072318209698,,,,,,,,,,,,,,,,,,,,3.7500219570053566,3.29095617505257,,,,,,,,,,,,,,,4.040768112275631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4103610220647127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.550703647066745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5.091159114918872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.230058303591384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.980449321724202,,,,,,,,,,,,,,,,,,3.662072157172283,,,,,,,,,,,,,,,,
,,,4.49134856985076,,,,,,,4.929175341013639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.672153398762301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.363423460889718,,,,,,,,,,,,,,,,,,3.308075142405017,,,,,,,,,,,,,,,,
,,,4.9695915913520565,,,,,,,5.502790578562594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.792835691784507,,,,,,,,,,,,,,,,,,3.2075658347986926,,,,,,,,,,,,,,,,
3.4133775112172695,,,,,3.643067060666661,,,,,,,,,,,,,,,,,,,,3.680255919143535,4.016642137594563,,,,,,,,,,,,,,,4.184236517171162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.839895115604106,,,,,,,,,,,,,,,,,,,3.797101042350337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.277691287473973,,,,,3.7268370391535357,,,,,,,,,,,,,,,,,,,,3.5631507511662894,3.0076938448229904,,,,,,,,,,,,,,,3.44470354181852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.512953411662196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48346459473815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,3.7669759950323494,,,,,,,,,,,,,,,,,,,,3.593062986927817,3.352270382470496,,,,,,,,,,,,,,,3.3153086948308546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.675229533059276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7587215964208216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
