BURN,STOR,SIFT,PIE,RPW,TMBU,IRO,B202,SNI,WISH,PALM,RER,YACT,RVC,IZEE,PINE,VTH,SEP,B941,ELK,JRO,SEND,TRW,WPW,STAR,RNO,RED,WIFE,SUG,HDW,RUSH,ASBU,TOLT,OSD,OZB,BVW,KOS,GPW,CTR,SAXON,OBC,TREE,EPH2,NORM,VOIT,ASR,DAVN,CLCV,NCO,NN32,ETW,SHRK,BLOW,TBM,MBW,BHAM,WRW,FHE,RPW2,BRKS,CDF,WIW,YOCR,MOON,RAFT,G05D,OPCH,NATH,TCBU,SOS,GBL,VFP,B926,VALT,MDW,REM,DFAZ,GLK,B204,BERY,LON,SHUK,BRSP,NED,RCS,STD,SWFL,EDM,NN17,MULN,PANH,B020,SHW,MEW,TDH,TIMB,DONK,BKC,SWNB,JUN,B201,HUSB,PRLK,KWBU,WA2,BLIS,JCW,LKVW,KEB,LVP,RSW,GRUT,HSR,HIYU,OOW2,BEER,CMM,YEL,HOOD,NN19,NAC,RATT,LSON,SNB,CRBN,TOPL,NOB,VLL,RVW,EPH,CIHL,KENT,MINN,CAVE,HOA,NNVM,PARA,NEL,RCM,SPN5,VDEB,FL2,VBE,SWF2,OBSR,GBB,MTM,MIDE,F05D,BRAN,B203,HUO,MJ2,TDL,C06D,CHMT,FRIS,SVIC,PR05,LOC,UMAT,GSM,NN21,H2E,GUL,WESG,CARB,OT3,LNO,LCW,TWW,LO2,CPCO,FMW,GHW,WRD,HTW,LOO,UNFR
,,,,,,,,,,,,,,,,,5.6694220159148445,,,,,,,,,,,6.241189690329861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.66809173261524,,,,,,,,,,,,6.786476905002597,,5.611543546642645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5.309393386078537,,,,,,,,,,,5.318432498669624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.609711096733351,,,,,,,,,,,,5.810937726657002,,,,,,,,,,,,,5.272013146240639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.399682202361779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6.5066029968826085,,,,,,,,,,,5.984730193942496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.378040757528692,,,,,,,,,,,,,,,,,,,,,,,,,5.373649405448971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6.01376246333006,,,,,,,,,,,5.621285837425245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.002130039679497,,,,,,,,,,,,,,,,,,,,,,,,,5.803778656305191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.268170132164908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6.329712149826503,,,,,,,,,,,6.390024230319821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.268040191190552,,,,,,,,,,,,,,,,,,,,,,,,,6.559379774486172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.067160704796971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5.900346854602633,,,,,,,,,,,5.5703582390984865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.507423648454956,,5.3756194330064755,,,,,4.2184962458602975,,,,,,,,,,,,,,,,,,,,5.081746991747928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.864353180811804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5.365786841762546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.861449278239957,,,,,3.6489859456642906,,,,,,,,,,,,,,,,,,,,4.543962470429668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.872667695545078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5.517725945601611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.160334878908641,,,,,,,,,,,,,,,,,,,,4.7517974488686585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.117516427130233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6.416117793841453,,,,,,,,,,,6.582551912815932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.11348022277266,,6.608287425349367,,,,,,,,,,,,,,,,,,,,,,,,,6.3874670853460565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.744260427652697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5.837379252837334,,,,,,,,,,,6.075882293006478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.787234885203822,,,,,,,,,,,,,,,,,,,,,,,,,5.233710099853605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3588519052505665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6.115709822815388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.361770320418478,,,,,,,,,,,,,,,,,,,,4.727776411720307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.147433531555431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5.42934582692822,,,,,,,,,,,5.657559999937567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.298504136880591,,,,,4.188101012963798,,,,,,,,,,,,,,,,,,,,4.284770344058789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3334607150885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6.0534613254998435,,,,,,,,,,,6.59799939769935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.040531837660247,,,,,,,,,,,,,,,,,,,,,,,,,5.748832595037745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5.476841456888035,,,,,,,,,,,5.448411886907258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.882789204839892,,,,,,,,,,,,5.356521621306369,,,,,,,4.119968745310447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.544070116232993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5.783350467165309,,,,,,,,,,,5.045446690683563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.410791948939066,,,,,,,,,,,,5.814390484584869,,,,,,,4.004002960845931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.224747792114214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5.173219012676951,,,,,,,,,,,5.44453478533661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.259259226554727,,,,5.141092614369689,,,,,,,,,,,,4.905340118635025,,,,,,,3.71865276936985,,,,,,,5.0000205542391285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6.138838922501726,,,,,,,,,,,5.2852393735206995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.474346084122617,,,,,,,,,,,,5.60322731489065,,,,,,,3.8352134108833473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.431384830056538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5.867192586982956,,,,,,,,,,,6.138298766338176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.138751679745794,,,,,,,,,,,,,,,,7.569442535984913,,,,,,,3.7504555632005716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9674181027581303,,5.940501718145222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5.652941673677057,,,,,,,,,,,6.008016357424015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.576488968523877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.615597543274035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5.4825933001121445,,,,,,,,,,,5.546240032935459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.33991165425262,,,,,,,,,,,,4.542943376860815,,,,,,,4.08227515390944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.102230782996765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,4.934865568794824,,,,,,,,,,,4.460187008679668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.126208597903822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9620891089174806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.150079000250832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.198248410537871,,,,,,,,,,,,,,,,,,,3.4314562766947105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.319740199956476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.604650977834779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5308901760252525,,,,,,,,,,,,,,,,,,,3.173661805376375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0843943183282767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,4.714239070650497,,,,,,,,,,,4.3811327867938035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6913401782180335,,,,,,,,,,,,,,4.409661498020063,,,,,3.2086680684022397,,,,,,,,,,,,,,,,,,,,4.510516839351402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.069916546752884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,3.924309785986385,,,,,,,,,,,3.7643785359791933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2618762454328865,,,,,,,,,,,,,,3.878979394132383,,,,,3.229584117855967,,,,,,,,,,,,,,,,,,,,3.9297703185825386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0957926603040224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,4.0810307392164935,,,,,,,,,,,4.227787471785683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.164713998102052,,,,,,,,,,,,,,3.691413140157393,,,,,3.4155748281307208,,,,,,,,,,,,,,,,,,,,3.506957044644445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4488799282309306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,3.808770931155861,,,,,,,,,,,4.0924410430644125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.903896098337041,,,,,,,,,,,,,,3.803728144554689,,,,,3.1735758062064585,,,,,,,,,,,,,,,,,,,,3.8757068757993025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.111701707512939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,3.633559990246707,,,,,,,,,,,4.387674248418649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.682280806526831,,,,,,,,,,,,3.3960665516513178,,3.40714444075666,,,,,3.0109087624739312,,,,,,,,,,,,,,,,,,,,3.416697552267131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5261748912917557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,4.842452532107563,,,,,,,,,,,4.029684157600069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.780976289332836,,,,,,,,,,,,,,,,,,,3.3042845244705394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5568818010792524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,4.442826564809708,,,,,,,,,,,4.453591574847095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.685318682044464,,,,,,,,,,,,4.416373363273145,,,,,,,3.941275274870988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.069048487740172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.835633505203269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.81050831654771,,,,,,,,,,,,5.5993963209065685,,,,,,,3.900622861132308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,4.9615004653755,,,,,,,,,,,6.2143701898394355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.35550631694836,,,,,,,,,,,,5.591666574642127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.58947724784729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.421197263434623,,,,,,,,,,,,3.7968463981774203,,,,,,,3.3308756513763518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,4.0990047321132685,,,,,,,,,,,4.655271842865014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.594601231951236,,,,,,,,,,,,3.879574599448421,,,,,,,3.883022625758582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.294319704802031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,4.553774500898884,,,,,,,,,,,4.634115975051942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.774500709852932,,,,,,,,,,,,3.770631913941709,,3.8546898808922014,,,,,3.6060575508571255,,,,,,,,,,,,,,,,,,,,3.9351554815643217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.053829771921241,,4.315367372047608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5.279058754379959,,,,,,,,,,,5.1752414520768415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.124660165282086,,,,,,,,,,,,,,4.998524295949203,,,,,4.059419564494009,,,,,,,,,,,,,,,,,,,,4.437235006073023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.398710752357861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,4.681028328447283,,,,,,,,,,,4.570563613958106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.665109552226307,,,,5.532981698208592,,,,,,,,,,,,4.810463677931449,,4.631539422535257,,,,,4.062427689753633,,,,,,,,,,,,,,,,,,,,4.094977582010111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.503688460160588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5.266806299968993,,,,,,,,,,,4.753933302856893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.470239851996356,,,,,,,,,,,,,5.231615500278355,,,,,,,,,,,,3.9617901410091547,,4.61393857798467,,,,,3.418322367609724,,,,,,,,,,,,,,,,,,,,4.58820021584808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.473046454201311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9132174227908285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.555994559927381,,,,,,,,,,,,3.962776577303413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.78509261791022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5.7303734599331175,,,,,,,,,,,5.552939409793647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.867774870753863,,,,,,,,,,,,5.264683715203223,,5.820186725405367,,,,,4.818237505419177,,,,,,,,,,,,,,,,,,,,5.512142799396714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.490607614929822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,4.0508027223742085,,,,,,,,,,,5.644677116391558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.697836607396098,,,,4.604306109497624,,,,,,,,,,,,4.016622048814156,,4.795274765565997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5.272492955455029,,,,,,,,,,,6.434991438874859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.648639201089814,,,,,,,,,,,,5.047638627209865,,5.866759063745384,,,,,4.4224974211611086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.371916076169845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,3.967161269439848,,,,,,,,,,,4.10302345629388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.93323972773855,,,,,,,,,,,,,,4.196215699608752,,,,,3.26703610560675,,,,,,,,,,,,,,,,,,,,3.9885980706911117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5675654823288077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5.287582879178163,,,,,,,,,,,5.909942339601422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.139344024297222,,,,,,,,,,,,,,5.672263804519199,,,,,,,,,,,,,,,,,,,,,,,,,4.788756654860722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.269626736508663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,4.114975835472122,,,,,,,,,,,4.489074697194621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.449759766896227,,,,,,,,,,,,,,4.5724656334554385,,,,,3.1635510319522244,,,,,,,,,,,,,,,,,,,,3.9783237276773584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0270318585507985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.930654696692698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0753706356951485,,,,,,,,,,,,,,4.74482670663526,,,,,3.5273499409048363,,,,,,,,,,,,,,,,,,,,3.971012642371844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6.2454766392511765,,,,,,,,,,,6.264849086199042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.589789205733118,,,,,,,,,,,,,,6.584653001446244,,,,,4.07392278798331,,,,,,,,,,,,,,,,,,,,6.073356704501219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.704390639537499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5.367872549273787,,,,,,,,,,,5.608326962020702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.352820078162848,,,,,,,,,,,,,,5.1976895891461705,,,,,,,,,,,,,,,,,,,,,,,,,4.927551507293143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6.07079501720501,,,,,,,,,,,6.015482477484198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.816665336616486,,,,,,,,,,,,,,,,,,,,,,,,,5.007907225428935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.887579566229915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,4.293880691974785,,,,,,,,,,,4.5125922591165235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.593658660240237,,,,,,,,,,,,,,4.8485246262235515,,,,,3.139530534794682,,,,,,,,,,,,,,,,,,,,4.19049553519152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.984303339624439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,4.944657341733741,,,4.460024187663075,,,,,,,,5.225849645196586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.187057887979908,,,,,,,,,6.526558318682125,,,,5.122108250769142,,,,,,,,,,,,4.793433434456078,,5.585817689211907,,,,,3.547823543500846,,,,,,,,,,,,,,,,,,,,4.590010933978108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8681287336698205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5.294032180285308,,,,,,,,,,,5.445471648124516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.152040993156581,,,,,,,,,,,,,,5.45212776136867,,,,,3.5446920373739976,,,,,,,,,,,,,,,,,,,,4.6426155798749775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.388479846324022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,4.776115789286196,,3.996349305056038,3.9153617910521272,,,,,,,,4.9227195432108894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.78100364285322,,,,,,,,,6.171131397792094,,,,4.652180618468245,,,,,,,,,,,,4.048968325718139,,4.88271792641032,,,,,3.07127077863818,,,,,,,,,,,,,,,,,,,,3.8695032626395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.089583797510691,,4.586242583604269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5.371561553175573,,,,,,,,,,,5.34686011716376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.749859957761912,,,,,,,,,,,,5.318796002210231,,,,,,,4.80096616290432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.354625115554433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,4.641948144218481,,,,,,,,,,,4.162077875696972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.61248601728925,,,,,,,,,,,,,,5.179644879529394,,,,,3.0584516899250076,,,,,,,,,,,,,,,,,,,,4.07869487936701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.567317837330785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,4.970448712149079,,,,,,,,,,,5.070720255991107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.240015218862654,,,,5.160711171955796,,,,,,,,,,,,3.8657857885671687,,4.767319429072625,,,,,3.3018655532104697,,,,,,,,,,,,,,,,,,,,4.2923140362880865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.632633369515613,,4.568460069354766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,4.8873024439560835,,,,,,,,,,,4.93857006751436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.147332416907108,,,,,,,,,,,,4.475023667612673,,,,,,,4.268318646704931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7132918889736715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,4.922565621006015,,,,,,,,,,,5.558235104622586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.493667042157342,,,,,,,,,,,,,,4.9800642648389415,,,,,3.7812052346943843,,,,,,,,,,,,,,,,,,,,4.632861533958131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8635563392017165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5.056286758926411,,,,,,,,,,,5.542454371852115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.385852505714511,,,,4.843595313368526,,,,,,,,,,,,,,5.531510674148508,,,,,3.8018727760673503,,,,,,,,,,,,,,,,,,,,4.757477484979315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.666206126376072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
