event_ID,location,location_uncertainty(m),origin_time,direction(degrees),direction_sharpness(degrees)params_std_deviation,velocity(m/s),number_of_stationsdirection_snr(degrees),direction_sharpness(degrees),direction_snr(degrees),duration,number_of_stations,params_std_deviation
['813193'],"['46.1981030329759,-122.17906203543858']",[2000],"[UTCDateTime(2001, 8, 2, 8, 25, 33, 821700)]",[73.61614491028453],,[267.20818832939847],,[73.61614491028453],[73.61614491028452],[24.34340000000001],[4],"['inf,inf,inf']"
['812308'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2001, 6, 11, 21, 15, 20, 879900)]",[23.659704132129903],,[186.30422024734244],,[20.61012757961157],[23.764146879130198],[30.359800000000014],[4],"['0.284840729,0.335734703,0.190395326']"
['812018'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2001, 7, 1, 2, 8, 59, 400)]",[44.84343397778701],,[194.55651626018744],,[44.843433977787015],[44.84343397778699],[13.32579999999998],[4],"['inf,inf,inf']"
['811538'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2001, 6, 8, 9, 27, 4, 498500)]",[43.100953128985566],,[92.63783374522816],,[43.10095312898551],[43.1009531289855],[35.57200000000002],[4],"['inf,inf,inf']"
['810938'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2001, 6, 7, 5, 45, 28, 3700)]",[36.56021199916599],,[115.98525604115989],,[36.56021199916585],[36.56021199916584],[17.382399999999976],[4],"['inf,inf,inf']"
['810718'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2001, 6, 6, 19, 37, 53, 997900)]",[48.48616581468212],,[135.84865428223713],,[41.956072812067774],[46.43428037520605],[20.283299999999997],[4],"['0.233226748,0.514964431,0.186214024']"
['809843'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2001, 5, 20, 18, 25, 44, 999800)]",[65.53489569539938],,[136.1590026523263],,[65.53489569539938],[65.53489569539938],[11.224599999999974],[4],"['inf,inf,inf']"
['808893'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2001, 5, 18, 8, 23, 14, 3000)]",[44.217567283649345],,[53.49925789489083],,[44.21756728364945],[44.217567283649366],[8.631],[4],"['inf,inf,inf']"
['808383'],"['46.20711045312764,-122.19200287918224']",[1000],"[UTCDateTime(2001, 5, 17, 3, 55, 5, 1900)]",[31.845679882350304],,[246.25986336139087],,[31.84567988235028],[31.84567988235027],[15.523800000000005],[5],"['inf,inf,inf']"
['808223'],"['46.83912860071021,-121.74041139034455']",[5000],"[UTCDateTime(2001, 2, 19, 23, 23, 4, 999900)]",[-41.82995292462624],,[288.7227753773523],,[-52.057295160487584],[319.48632141369427],[22.799799999999983],[5],"['1.058284855,0.396672852,0.427947976']"
['807903'],"['46.198123573380435,-122.20497332446621']",[2000],"[UTCDateTime(2001, 1, 18, 21, 23, 50, 454100)]",[19.236002509620455],,[274.5256416711787],,[13.450506381269165],[16.20945743621274],[17.248200000000004],[5],"['0.718531518,0.667034249,0.507070625']"
['806633'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2001, 5, 11, 18, 58, 8, 725200)]",[60.70723036269152],,[102.43984456920089],,[61.81330478931917],[59.657282244452986],[5.7879000000000005],[4],"['0.054114664,0.168603413,0.046099783']"
