SIFT,SNB,STD,B020,ELK,GLK,SHUK,LOC,PRLK,GUL,YACT,NOB,GPW,VOIT,OOW2,IZEE,MJ2,RPW,HUSB,RATT,CTR,B204,HSR,STAR,FRIS,JUN,UMAT,SEND,TIMB,RNO,TDH,MOON,RER,B203,HTW,GHW,TOLT,CMM,WESG,LSON,HOA,HOOD,GSM,RVW,BVW,VFP,IRO,SOS,MDW,SHRK,WRW,TDL,TREE,NNVM,FMW,JCW,OZB,FHE,TBM,RAFT,NN17,OSD,EPH,LO2,MIDE,KOS,EDM,B202,BHAM,HDW,OBSR,RUSH,RPW2,GBB,KWBU,CIHL,NN32,CARB,NEL,B941,WISH,NAC,GRUT,LNO,RSW,VALT,KENT,PR05,RED,OT3,MEW,JRO,STOR,CPCO,CAVE,NORM,VLL,LCW,RCM,CRBN,YOCR,BLIS,HUO,GBL,H2E,BEER,NATH,EPH2,MTM,BRKS,BRAN,KEB,LVP,RCS,PINE,TMBU,REM,SVIC,PANH,RVC,SWFL,SEP,ASBU,MINN,WIW,TOPL,NED,SNI,DONK,TCBU,DAVN,OPCH,LKVW,BERY,B926,WRD,PARA,C06D,TWW,G05D,YEL,B201,VBE,VDEB,WPW,CDF,PIE,F05D,BKC,FL2,PALM,SUG,TRW,HIYU,MULN,CLCV,ETW,CHMT,VTH,SWF2,BLOW,MBW,SAXON,SPN5,OBC,NCO,NN21,SHW,WIFE,BURN,SWNB,NN19,DFAZ,ASR,LON,WA2,BRSP,PR04,WPEQ,GTWY,KAUT,PR01,PR03
4.731832421964152,,,,,,,,,,,,,,,,,,,,,,,5.043499804077242,,,,,,,,,3.960300618436625,,,,,,,,,,,,,,,,,,,,,,4.695742783433473,,,,,,,,,,,,,,,,4.407759195091005,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.170172426138791,,,,,,,,,,,,,,,5.142957221723393,,,,,,4.59774205351055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.393264495568913,,,,,,,,
4.154673507451023,,,,,,,,,,,,,3.5807311971805653,,,,,,,,,,3.8065795318854745,,,,,,,,,4.962782108886226,,,,,,,,,,,,,,,,,,,,,,4.4963796664921425,,,,,,,,,,,,,,,,4.219796940931756,4.349885950998696,,,,,,,,,,,,,,,,4.672962664917551,,,,,,,,,,,4.229588190992049,,,,,,,,,,,,,,,4.0967719613213065,,,,,4.511270345591969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.264972709785325,,,,,,,,
3.860274721997858,,,,,,,,,,,,,2.7472499921626756,,,,,,,,,,3.336853471158842,,,,,,,,,3.6545767964497973,,,,,,,,,,,,,,,,,,,,,,3.4487863326715673,,,,,,,,,,,,,,,,3.7259217466453007,3.3232276372315783,,,,,,,,,,,,,,,,4.277245287836369,,,,,,,,,,,3.9745809638828575,,,,,,,,,,,,,,,4.064076896125685,,,,,3.13221750567975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1495894059842,,,,,,,,
3.7869514267556688,,,,,,,,,,,,,3.220954737689442,,,,,,,,,,4.426148790182082,,,,,,,,,3.925280634520316,,,,,,,,,,,,,,,,,,,,,,4.223671260252244,,,,,,,,,,,,,,,,3.849046408065776,3.7632199003887927,,,,,,,,,,,,,,,,4.085034530317138,,,,,,,,,,,3.8615842429161007,,,,,,,,,,,,,,,,,,,,4.827644536030031,3.846409648110864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.454268987530881,,,3.8257758066064262,,,,,
5.01733697780514,,,,,,,,,,,,,,,,,,,,,,,4.576160323650471,,,,,,,,,4.878484699872188,,,,,,,,,,,,,,,,,,,,,,4.6714876576963285,,,,,,,,,,,,,,,,4.735507626489844,5.18138224933629,,,,,,,,,,,,,,,,5.732051234584947,,,,,,,,,,,4.87790376231834,,,,,,,,,,,,,,,4.863366911328481,,,,,5.1261656096207195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.753937935859225,,,6.526701857022224,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.743956288129942,,,,,,,,,,,,,,,,,,,,,,4.430415282256508,,,,,,,,,,,,,,,,4.182877787677806,4.0487086279254525,,,,,,,,,,,,,,,,5.5987904264686374,,,,,,,,,,,4.153633164216575,,,,,,,,,,,,,,,4.59580153422323,,,,,4.552107232196121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,4.288575190854362,,,,,,,,,5.211504408263396,,,,,,,,,,,,,,,,,,,,,,4.871532651235787,,,,,,,,,,,,,,,,4.4585962906498935,4.92974987853293,,,,,,,,,,,,,,,,5.663707114482307,,,,,,,,,,,5.083271785698404,,,,,,,,,,,,,,,5.279855062715399,,,,,5.578364592269649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0017217301062455,,,,,,,,
3.75097186376292,,,,,,,,,,,,,3.320854600800264,,,,,,,,,,4.0649839272979955,,,,,,,,,3.6948512280131256,,,,,,,,,,,,,,,,,,,,,,4.263175673438145,,,,,,,,,,,,,,,,4.223682591828594,3.888480397066652,,,,,,,,,,,,,,,,4.9043047085068245,,,,,,,,,,,3.9616042883960563,,,,,,,,,,,,,,,5.467868910889874,,,,,3.9457062276250126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.624848711053351,,,,,,,,
3.2019291489562085,,,,,,,,,,,,,2.944382403207198,,,,,,,,,,3.1918603591702337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.310344407437955,,,,,,,,,,,,,,,,3.3548926490513247,3.1792982345600698,,,,,,,,,,,,,,,,3.730250446471919,,,,,,,,,,,3.067924972645053,,,,,,,,,,,,,,,3.7791575777725557,,,,,2.921478096375039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7882565513862145,,,3.9027865601835137,,,,,
4.52865207808634,,,,,,,,,,,,,,,,,,,,,,,4.483299595819371,,,,,,,,,4.717568419962521,,,,,,,,,,,,,,,,,,,,,,4.718862058805863,,,,,,,,,,,,,,,,4.852155121188733,4.816001661884632,,,,,,,,,,,,,,,,5.509324551634145,,,,,,,,,,,4.691121975240997,,,,,,,,,,,,,,,4.674257962742807,,,,,5.389530853673993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.078763036908008,,,6.252036643190799,,,,,
4.598036965480724,,,,,,,,,,,,,,,,,,,,,,,4.619154371784049,,,,,,,,,6.373491579867785,,,,,,,,,,,,,,,,,,,,,,5.129310864929086,,,,,,,,,,,,,,,,4.765066367290533,5.087075214768131,,,,,,,,,,,,,,,,5.21125554949998,,,,,,,,,,,4.3862436710875246,,,,,,,,,,,,,,,5.402240269650484,,,,,5.116726147985936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.522511687838927,,,,,,,,,,,,,3.4058713409385293,,,,,,,,,,3.347672030445301,,,,,,,,,3.617212814000526,,,,,,,,,,,,,,,,,,,,,,3.498203139145598,,,,,,,,,,,,,,,,3.5187826681271623,3.897420630352614,,,,,,,,,,,,,,,,4.371339620387774,,,,,,,,,,,3.2552279204034082,,,,,,,,,,,,,,,3.594109871552339,,,,,3.0826775421903427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.299473959222642,,,,,,,,,,,,,,,,,,,,,,,5.161416349630922,,,,,,,,,5.593438911518478,,,,,,,,,,,,,,,,,,,,,,5.115353909668997,,,,,,,,,,,,,,,,5.306053707914966,5.439329189613832,,,,,,,,,,,,,,,,6.491419264497852,,,,,,,,,,,5.261567801823034,,,,,,,,,,,,,,,5.683588092805965,,,,,5.47744490648163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.663117076977091,,,6.974901942638481,,,,,
3.4563522175090005,,,,,,,,,,,,,3.079544603951235,,,,,,,,,,3.6687269298519576,,,,,,,,,4.119818054467725,,,,,,,,,,,,,,,,,,,,,,3.9507991108082186,,,,,,,,,,,,,,,,,3.7685095170254352,,,,,,,,,,,,,,,,4.8725570497448,,,,,,,,,,,3.5486977203378967,,,,,,,,,,,,,,,3.8383339257670457,,,,,3.676862398646503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.061350774377374,,,,,,,,
,,,,,,,,,,,,,3.2374166142067646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.461440548888014,,,,,,,,,,,,,,,,3.758361619919308,3.4352715403304313,,,,,,,,,,,,,,,,4.21411869577594,,,,,,,,,,,3.6855933947243384,,,,,,,,,,,,,,,4.342183380648809,,,,,3.038210909800925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.197317840266914,,,,,,,,
4.260271335730486,,,,,,,,,,,,,,,,,,,,,,,4.242164547925588,,,,,,,,,5.628233291620253,,,,,,,,,,,,,,,,,,,,,,4.556022102794857,,,,,,,,,,,,,,,,4.3063641681450795,4.333639222498089,,,,,,,,,,,,,,,,4.910493159198398,,,,,,,,,,,4.507787329427934,,,,,,,,,,,,,,,4.825646787100334,,,,,4.565485635976271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.353871829733133,,,4.6772751369411045,,,,,
5.0361196667479255,,,,,,,,,,,,,,,,,,,,,,,4.751221717215465,,,,,,,,,6.229119389751852,,,,,,,,,,,,,,,,,,,,,,5.2784229077883795,,,,,,,,,,,,,,,,4.747116864626761,4.4152006932426335,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8031757512833293,,,,,,,,,,,,,,,5.71229571824649,,,,,5.314473320909491,4.529976726138634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.775254259261665,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.6214257431631416,,,,,,,,,4.247089665489363,,,,,,,,,,,,,,,,,,,,,,3.7369715769759146,,,,,,,,,,,,,,,,3.978429301780004,3.5713931953192533,,,,,,,,,,,,,,,,,,,,,,,,,,,3.598842029144127,,,,,,,,,,,,,,,3.5516104420503325,,,,,3.1583393479518733,,,,,,,,,,,,,,,,,,3.1867868296808197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2.9459739575455353,,,,,,,,,,4.105905042366797,,,,,,,,,3.4732856580723697,,,,,,,,,,,,,,,,,,,,,,4.297405662349396,,,,,,,,,,,,,,,,4.09989394472237,3.6675742639787683,,,,,,,,,,,,,,,,4.421543963733161,,,,,,,,,,,3.4512043530340124,,,,,,,,,,,,,,,4.421365868195982,,,,,4.427139331670371,,,,,,,,,,,,,,,,,,3.5568168966710685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.489657218229123,,,,,,,,,,,,,,,,,,,,,,,3.1951945162199227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8091231036761646,,,,,,,,,,,3.0329784891788023,,,,,,,,,,,,,,,3.441060494805969,,,,,2.993574104135857,,,,,,,,,,,,,,,,,,2.987899724521168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.722983071073286,,,,,,,,,,,,,3.1001453434666137,,,,,,,,,,3.409768093099341,,,,,,,,,5.1684930083884995,,,,,,,,,,,,,,,,,,,,,,4.411165540802253,,,,,,,,,,,,,,,,4.676192874304396,4.2949385059932155,,,,,,4.8358846197158885,,,,,,,,,,4.4819989324641885,,,,,,,,,,,4.236788102790236,,,,,,,,,,,,,,,5.055846008760583,,,,,4.647016847230513,3.9612916660080826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7870910912468005,,,6.0814954017189695,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5221460067336,,,,,,,,,,,,,,,,,,,,,,3.8626971153463554,,,,,,,,,,,,,,,,3.8147160436339806,4.359250748860477,,,,,,,,,,,,,,,,4.6045033787684995,,,,,,,,,,,3.654330368437426,,,,,,,,,,,,,,,4.1177429767439815,,,,,3.35098273303408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.680494970334119,,,,,,,,
5.088803684535815,,,,,,,,,,,,,,,,,,,,,,,4.392019601031006,,,,,,,,,5.432404312168235,,,,,,,,,,,,,,,,,,,,,,5.384278069718924,,,,,,,,,,,,,,,,4.8811949976114235,5.2133822875885105,,,,,,,,,,,,,,,,5.804467187489041,,,,,,,,,,,5.267096473465776,,,,,,,,,,,,,,,4.876099622447333,,,,,5.381928392508322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.556103460343623,,,5.860745004218544,,,,,
,,,,,,,,,,,,,,,,,,,,,,,4.517281107599979,,,,,,,,,4.291573478452163,,,,,,,,,,,,,,,,,,,,,,4.564146786566902,,,,,,,,,,,,,,,,3.85767537092544,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.122813473506559,,,,,,,,,,,,,,,4.963279062103449,,,,,4.600263033500267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,4.083308347582666,,,,,,,,,5.592663293485323,,,,,,,,,,,,,,,,,,,,,,4.428730164080244,,,,,,,,,,,,,,,,3.9552185893497565,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.374872408124943,,,,,,,,,,,,,,,4.284573675112665,,,,,4.692435924188827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,4.500726339612574,,,,,,,,,5.355733232882802,,,,,,,,,,,,,,,,,,,,,,4.759870974922149,,,,,,,,,,,,,,,,5.074963859734406,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.906632694859606,,,,,,,,,,,,,,,,,,,,5.495483760310643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.6265027609947396,,,,,,,,,4.0482911346796495,,,,,,,,,,,,,,,,,,,,,,3.827720306952058,,,,,,,,,,,,,,,,3.8872804520264657,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48970210961389,,,,,,,,,,,,,,,4.6630679456087085,,,,,3.3321073689768763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,5.006155572001512,,,,,,,,,6.289776054384706,,,,,,,,,,,,,,,,,,,,,,4.957314255175945,,,,,,,,,,,,,,,,4.3964773407173405,4.579371787254491,,,,,,,,,,,,,,,,,,,,,,,,,,,4.398173942791762,,,,,,,,,,,,,,,6.563898327098647,,,,,5.4418715606986385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6853619630094485,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.6034279544321413,,,,,,,,,5.072094638997698,,,,,,,,,,,,,,,,,,,,,,4.2914031668570285,,,,,,,,,,,,,,,,3.906122433780419,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.852932926993647,,,,,,,,,,,,,,,4.4343205240325485,,,,,3.317079878449966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.190911212063779,,,,,,,,,,,,,3.5468239804673876,,,,,,,,,,4.204572713530017,,,,,,,,,3.7150278713471105,,,,,,,,,,,,,,,,,,,,,,4.254247483928279,,,,,,,,,,,,,,,,4.152772250734995,4.30714252278111,,,,,,4.231944250300177,,,,,,,,,,4.608252192998845,,,,,,,,,,,4.28700248777601,,,,,,,,,,,,,,,4.53076124007621,,,,,4.5060404016834426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.486198682249052,,,5.5602443640512895,,,,,
4.355138104918241,,,,,,,,,,,,,3.6945520248847843,,,,,,,,,,4.801730525404039,,,,,,,,,4.91572648087352,,,,,,,,,,,,,,,,,,,,,,5.085973166252865,,,,,,,,,,,,,,,,4.919184890367448,5.016845217735576,,,,,,,,,,,,,,,,5.88020937067372,,,,,,,,,,,5.8645761500276805,,,,,,,,,,,,,,,5.451707044400022,,,,,5.721377107325781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.666757258938478,,,6.314154568135653,,,,,
4.010784945936078,,,,,,,,,,,,,,,,,,,,,,,3.2405239160587174,,,,,,,,,5.0747401032462784,,,,,,,,,,,,,,,,,,,,,,3.741588583952194,,,,,,,,,,,,,,,,3.712838434169097,4.272440037795874,,,,,,,,,,,,,,,,,,,,,,,,,,,3.634034094706497,,,,,,,,,,,,,,,4.313509136042651,,,,,3.4349067465321665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.585257647419099,,,,,,,,,,,,,,,,,,,,,,,4.784850057481771,,,,,,,,,4.8101016871123665,,,,,,,,,,,,,,,,,,,,,,5.196530560122949,,,,,,,,,,,,,,,,4.285906142571615,5.098543728564132,,,,,,,,,,,,,,,,6.157199955424707,,,,,,,,,,,4.521296920626052,,,,,,,,,,,,,,,6.150113215599973,,,,,4.341743137191318,5.755398781060961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.509182386813333,,,6.626155331412778,,,,,
4.798239832320403,,,,,,,,,,,,,,,,,,,,,,,4.6691025488699776,,,,,,,,,5.157083955768461,,,,,,,,,,,,,,,,,,,,,,4.751281713720932,,,,,,,,,,,,,,,,4.7294719899321604,5.302013252620298,,,,,,,,,,,,,,,,5.52635511602951,,,,,,,,,,,4.568695161878671,,,,,,,,,,,,,,,5.316393142647406,,,,,5.249697935890089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.482828322485491,,,,,,,,
3.7833400938816655,,,,,,,,,,,,,,,,,,,,,,,3.6522404232432977,,,,,,,,,4.339664763967041,,,,,,,,,,,,,,,,,,,,,,3.6723443130997344,,,,,,,,,,,,,,,,3.598983357620076,4.461719001230469,,,,,,,,,,,,,,,,4.480353986957623,,,,,,,,,,,3.777235874149274,,,,,,,,,,,,,,,4.3370564004899474,,,,,3.2107530564179556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.417645061578803,,,,,,,,
4.341202569166983,,,,,,,,,,,,,3.098703868144395,,,,,,,,,,3.7866773239922455,,,,,,,,,4.458672632557219,,,,,,,,,,,,,,,,,,,,,,4.16773473059455,,,,,,,,,,,,,,,,3.75211261566832,4.209776815685168,,,,,,,,,,,,,,,,4.702206597321675,,,,,,,,,,,3.585008856900024,,,,,,,,,,,,,,,5.477878635021915,,,,,3.800004395348606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.849788715733612,,,4.949259297607353,,,,,
3.834657576924378,,,,,,,,,,,,,3.5414856212074857,,,,,,,,,,4.330256839813081,,,,,,,,,4.0761046574837945,,,,,,,,,,,,,,,,,,,,,,4.59054346593107,,,,,,,,,,,,,,,,4.091202464284721,4.138820952591783,,,,,,4.4410629225986,,,,,,,,,,5.043437765131542,,,,,,,,,,,5.217910875732044,,,,,,,,,,,,,,,4.630274702068215,,,,,5.043797202553418,3.776422146307092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.884449598745577,,,6.094912235088178,,,,,
,,,,,,,,,,,,,,,,,,,,,,,4.103473647961265,,,,,,,,,3.9139377795605874,,,,,,,,,,,,,,,,,,,,,,3.904979480786691,,,,,,,,,,,,,,,,3.8514219453220693,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6954078528726657,,,,,,,,,,,,,,,,,,,,3.753747204948452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,4.308760449121283,,,,,,,,,4.906744886533929,,,,,,,,,,,,,,,,,,,,,,4.674923203280848,,,,,,,,,,,,,,,,4.495349948736446,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.822831054176646,,,,,,,,,,,,,,,5.357938787210007,,,,,5.2082106302083035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.157522205366674,,,,,
4.420040156140235,,,,,,,,,,,,,4.576972425152834,,,,,,,,,,4.240793831326764,,,,,,,,,4.902635681953401,,,,,,,,,,,,,,,,,,,,,,4.993557550799572,,,,,,,,,,,,,,,,4.7569252458416695,5.4155395157847455,,,,,,5.673289485542342,,,,,,,,,,5.45342306180666,,,,,,,,,,,5.151546195829502,,,,,,,,,,,,,,,4.800866994154621,,,,,5.49165785549331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.617704322696545,,,6.5736822435655915,,,,,
4.280314313347081,,,,,,,,,,,,,3.4600479638362893,,,,,,,,,,3.986864030230865,,,,,,,,,4.064184603544201,,,,,,,,,,,,,,,,,,,,,,4.421945195206587,,,,,,,,,,,,,,,,4.358761117441802,4.031324674590133,,,,,,,,,,,,,,,,,,,,,,,,,,,4.256250399049223,,,,,,,,,,,,,,,4.529601301114642,,,,,4.657788790333552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.992295067412373,,,5.395416045828195,,,,,
5.746568836416303,,,,,,,,,,,,,3.7594076755211527,,,,,,,,,,4.389268371988548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.777400855306496,,,,,,,,,,,,,,,,4.689423861939258,4.66587020435259,,,,,,,,,,,,,,,,5.574301438153436,,,,,,,,,,,4.962870430562677,,,,,,,,,,,,,,,5.395764022608852,,,,,5.64283121958856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.207414230564904,,,6.307694910588691,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.8873037643499715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.118732179031145,,,,,,,,,,,,,,,,3.856604789718035,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.710593780787203,,,,,,,,,,,,,,,4.613815008433411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.3175450248879383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.675331568968382,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.636714727735617,,,,,,,,,,,,,,,4.606016828099732,,,,,3.533372897338908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2.869591982108445,,,,,,,,,3.925949822741134,,,,,,,,,,,,,,,,,,,,,,3.5041855790109544,,,,,,,,,,,,,,,,3.273390774802737,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2175494578393917,,,,,,,,,,,,,,,3.8364038679235524,,,,,3.1872972284964725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.625924319886307,,,,,,,,,,,,,2.882304551296088,,,,,,,,,,3.419186133875021,,,,,,,,,3.9623614441220463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.853888897266909,3.8576391144227022,,,,,,3.534749590994493,,,,,,,,,,4.910146707297891,,,,,,,,,,,,,,,,,,,,,,,,,,4.053240170875084,,,,,3.435487214218679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.578018143362436,,,4.701831117786671,,,,,
,,,,,,,,,,,,,3.3325142198986577,,,,,,,,,,3.3848719872618234,,,,,,,,,4.642950619438303,,,,,,,,,,,,,,,,,,,,,,3.8432482051633055,,,,,,,,,,,,,,,,3.4370329719418065,3.7894474308332025,,,,,,,,,,,,,,,,4.1590550944701405,,,,,,,,,,,3.4155618208830685,,,,,,,,,,,,,,,3.6780439450182776,,,,,3.3531600730271562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.706213254660082,,,,,,,,,,,,,,,,,,,,,,,4.4354107634805455,,,,,,,,,5.197614395248504,,,,,,,,,,,,,,,,,,,,,,5.318946894647774,,,,,,,,,,,,,,,,4.966931159154755,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.472826686723281,,,,,,,,,,,,,,,,,,,,5.479424697940477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,4.575220568180719,,,,,,,,,5.214205593957253,,,,,,,,,,,,,,,,,,,,,,4.963077903798635,,,,,,,,,,,,,,,,4.7641472081628065,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.917951976225917,,,,,,,,,,,,,,,5.140060426904617,,,,,5.291850932634041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9303942732440302,,,,,,,,,,,,,,,,,,,,,,,3.5254573276973376,,,,,,,,,3.571813698128718,,,,,,,,,,,,,,,,,,,,,,4.048370303079795,,,,,,,,,,,,,,,,3.9112716068494335,3.922817772419765,,,,,,,,,,,,,,,,4.674479816348581,,,,,,,,,,,3.755767829848121,,,,,,,,,,,,,,,4.537306408244231,,,,,4.042113477209051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.4673702537074784,,,,,,,,,,,,,,,,,,,,,,,3.5368993662317276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.738791346976193,,,,,,,,,,,,,,,,3.654090834814081,3.8356071025313443,,,,,,3.6137332777389277,,,,,,,,,,3.9724307325186867,,,,,,,,,,,3.297318795349273,,,,,,,,,,,,,,,4.301460925904989,,,,,3.2159984762406038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.471382976797249,,,3.7637329013220597,,,,,
