event_ID,location,location_uncertainty(m),origin_time,direction(degrees),direction_sharpness(degrees)params_std_deviation,velocity(m/s),number_of_stationsdirection_snr(degrees),direction_sharpness(degrees),direction_snr(degrees),duration,number_of_stations,params_std_deviation
['2682643'],"['46.21610685526774,-122.1919880745062']",[1000],"[UTCDateTime(2017, 1, 21, 19, 55, 49, 750000)]",[60.08993148552311],,[183.95020192150918],,[60.08993148552312],[60.08993148552313],[15.412500000000009],[4],"['inf,inf,inf']"
['2679968'],"['46.198138245104026,-122.23088463003916']",[1000],"[UTCDateTime(2017, 1, 10, 9, 19, 12, 175005)]",[155.10837684743072],,[80.76480649531554],,[-204.65376919821014],[-201.72313544078318],[12.16667666666666],[6],"['0.445476417,0.72888535,0.243871193']"
['2627443'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2016, 11, 3, 19, 9, 59, 900032)]",[51.60150628112535],,[69.14786290116386],,[68.10686636615634],[43.37277154303604],[25.044508444444443],[9],"['0.154734924,0.708200675,0.120471058']"
['2623543'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2016, 10, 28, 12, 24, 48)]",[28.990337381108272],,[56.30994112993734],,[40.61272073987415],[12.27924682505393],[9.93571428571428],[7],"['0.149060504,0.726238141,0.119366672']"
['2668158'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2016, 12, 26, 15, 18, 51)]",[105.1360857402402],,[269.51449313334837],,[105.13608574024016],[105.13608574024016],[8.899999999999999],[4],"['inf,inf,inf']"
['2623148'],"['46.19811403676282,-122.19201767753954']",[2000],"[UTCDateTime(2016, 10, 27, 20, 48, 29, 800010)]",[35.06714166912535],,[161.2681228690372],,[38.25767404328556],[33.04921859130945],[36.11113111111111],[9],"['0.318018729,0.567989899,0.254351014']"
['2610663'],"['46.1981030329759,-122.17906203543858']",[2000],"[UTCDateTime(2016, 10, 15, 12, 4, 36)]",[46.329353139027084],,[120.26834316909097],,[39.46601102393726],[40.10159246558365],[6.333333333333337],[9],"['0.282063322,0.522014924,0.193258755']"
['2607043'],"['46.21610685526774,-122.1919880745062']",[0],"[UTCDateTime(2016, 10, 14, 9, 19, 44, 100000)]",[63.273043642423296],,[143.66997010639076],,[63.27304364242329],[63.27304364242331],[10.562499999999993],[4],"['inf,inf,inf']"
['2646453'],"['46.87513029592315,-121.75340646538375']",[5000],"[UTCDateTime(2016, 11, 27, 17, 25, 18, 800082)]",[137.7853320876348],,[21.904782684213988],,[-205.24671022121146],[137.02907683511302],[46.80016400000001],[5],"['0.191516036,2.206473649,0.120028049']"
['2604648'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2016, 10, 12, 8, 23, 41)]",[69.28352073824722],,[64.11888873775355],,[84.54900123533656],[58.02735095990098],[26.925000000000015],[8],"['0.303603797,0.9251876,0.212673421']"
['2637943'],"['46.21609584681671,-122.17902820341816']",[0],"[UTCDateTime(2016, 11, 17, 9, 26, 54, 100000)]",[59.30528468941243],,[260.38810849098775],,[45.75857666081367],[66.35020459401665],[10.416666666666671],[6],"['0.582707913,0.476899093,0.405946193']"
['2636648'],"['46.20711045312764,-122.19200287918224']",[0],"[UTCDateTime(2016, 11, 16, 6, 5, 41, 775000)]",[115.93567605311121],,[112.52406754751547],,[125.83408816973088],[114.54752889183803],[12.450000000000008],[6],"['0.343106022,0.638437767,0.243815788']"
['2635548'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2016, 11, 15, 9, 5, 40)]",[236.5260417472037],,[49.94086640998997],,[240.41205546402213],[221.75167599329106],[6.549999999999997],[4],"['0.283625894,1.349756554,0.216579089']"
['2630943'],"['46.19811403676282,-122.19201767753954']",[2000],"[UTCDateTime(2016, 11, 9, 19, 33, 39)]",[68.53910949336066],,[93.44899432525266],,[66.63702340402673],[67.92397693039308],[13.678571428571432],[7],"['0.046320485,0.155805647,0.03391034']"
['2585748'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2016, 9, 23, 6, 9, 37, 1050)]",[74.40341901910256],,[55.13974130739487],,[79.50807492648653],[77.9006252204785],[14.459242857142865],[7],"['0.124884678,0.787936803,0.101432495']"
['2584053'],"['46.866153712122305,-121.76655038235573']",[4000],"[UTCDateTime(2016, 9, 21, 4, 1, 39, 150000)]",[125.21354914591923],,[52.486200192933694],,[85.96673361117313],[-571.9264771371425],[28.03333333333333],[6],"['0.359043941,1.371133533,0.226429836']"
['2581948'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2016, 9, 18, 21, 16, 6, 775812)]",[18.975662858998525],,[71.9358609745167],,[10.941948270921053],[29.876750720329593],[37.65995733333333],[6],"['0.170637744,0.637135392,0.135741326']"
['2579143'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2016, 9, 15, 13, 11, 57)]",[66.4176574297734],,[116.6316058671784],,[77.53790242614248],[70.13344988666027],[19.62857142857143],[7],"['0.203006625,0.488052629,0.152098174']"
['2579543'],"['46.84814422957513,-121.75349183388761']",[2000],"[UTCDateTime(2016, 9, 15, 2, 51, 50)]",[50.10710959110963],,[58.66332209418894],,[64.05076644056298],[41.55640250887786],[23.49000000000001],[5],"['0.316229381,1.662115266,0.258537696']"
['2578643'],"['46.189106604716805,-122.17907894062105']",[1000],"[UTCDateTime(2016, 9, 14, 17, 25, 23, 575010)]",[42.33196534210312],,[196.23194464923478],,[40.512568675522246],[45.769166568908425],[10.600020000000011],[5],"['0.245716031,0.344291523,0.188271556']"
['2578398'],"['46.866114696666216,-121.74031949484284']",[3000],"[UTCDateTime(2016, 9, 14, 7, 33, 43, 10)]",[280.6515124872341],,[149.92190086449853],,[280.7758044622828],[280.665595888431],[4.300020000000001],[5],"['0.214661789,0.232620794,0.121295264']"
['2575058'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2016, 9, 9, 13, 58, 56, 925000)]",[82.58589742115053],,[175.6960641000325],,[89.21606507395559],[86.84797896003361],[19.42142857142858],[7],"['0.351301347,0.400187041,0.238123353']"
['2574458'],"['46.87506500610469,-121.714053610232']",[5000],"[UTCDateTime(2016, 9, 8, 15, 18, 14, 501381)]",[105.22025899895876],,[63.62763578340066],,[95.94570430961907],[107.17731800204021],[23.922761999999995],[5],"['0.223336672,0.915859026,0.162505976']"
['2573048'],"['46.20709944700913,-122.17904512303906']",[0],"[UTCDateTime(2016, 9, 7, 5, 12, 43, 550000)]",[-13.805408929679174],,[67.95818822977381],,[-28.78086664445264],[-7.448334643288703],[28.55],[5],"['0.234176404,0.783487751,0.188469678']"
['2572878'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2016, 9, 7, 3, 10, 15, 975000)]",[24.258462198937565],,[140.80969610283353],,[24.375134210910602],[24.435606706757053],[41.760000000000005],[5],"['0.035983229,0.07656107,0.0301346']"
['2572473'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2016, 9, 5, 16, 9, 57)]",[71.99861514132648],,[171.1363845555597],,[85.30000250630202],[72.15963599266522],[18.00714285714286],[7],"['0.212462547,0.325868011,0.15594751']"
['2602643'],"['46.866114696666216,-121.74031949484284']",[4000],"[UTCDateTime(2016, 10, 10, 1, 10, 15, 575000)]",[235.98246115450434],,[42.74973312629581],,[225.5807039266958],[241.74921986528713],[4.364285714285708],[7],"['0.220249237,1.628079177,0.172344813']"
['2572478'],"['46.20709944700913,-122.17904512303906']",[4000],"[UTCDateTime(2016, 9, 4, 11, 32, 3, 350000)]",[62.123598034762225],,[159.83264633700534],,[79.81721295342648],[59.99501337687893],[25.422727272727276],[11],"['0.29909368,0.374401929,0.209567596']"
['2601158'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2016, 10, 9, 18, 10, 35, 850000)]",[43.32520869761918],,[129.4241568381669],,[38.90379646087828],[49.38528562342178],[55.91428571428571],[7],"['0.305858949,0.588852504,0.234322456']"
['2572468'],"['46.20709944700913,-122.17904512303906']",[3000],"[UTCDateTime(2016, 9, 4, 5, 26, 43)]",[74.22455766033083],,[161.05650175213202],,[90.8992808554007],[70.90681118901264],[12.819230769230765],[13],"['0.272925454,0.370335191,0.196906721']"
['2571148'],"['46.88412562294663,-121.75337798460662']",[4000],"[UTCDateTime(2016, 9, 2, 1, 47, 40, 200322)]",[193.04481343916024],,[104.1389962471535],,[207.71800796774076],[196.99896711398463],[2.338144],[4],"['0.264080208,0.545426045,0.171611887']"
['2599048'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2016, 10, 6, 13, 57, 4, 475007)]",[75.54191641013583],,[77.89955811327756],,[71.92443605577057],[77.79392299437946],[71.01668066666667],[6],"['0.223345558,0.792199829,0.171061318']"
['2598763'],"['46.21608337057565,-122.16606833785225']",[0],"[UTCDateTime(2016, 10, 6, 8, 8, 34)]",[301.74210286007786],,[57.64153474832718],,[301.74210286007815],[301.74210286007786],[68.27499999999999],[4],"['inf,inf,inf']"
['2598758'],"['46.88408358828377,-121.72713835552675']",[7000],"[UTCDateTime(2016, 10, 6, 5, 49, 45, 600000)]",[94.01496045900404],,[93.73631979154953],,[99.34333509389789],[93.78391199896112],[25.619999999999983],[5],"['0.242629365,0.665799763,0.1786095']"
['2597848'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2016, 10, 4, 7, 8, 30)]",[77.66894261721514],,[206.3599223409958],,[82.66327200756945],[73.76451365051567],[16.835714285714293],[7],"['0.223399265,0.29448137,0.155521236']"
['2596243'],"['46.866114696666216,-121.74031949484284']",[2000],"[UTCDateTime(2016, 10, 2, 19, 15, 44, 699997)]",[-198.89814169776386],,[107.17389245538561],,[-198.89814169776383],[-198.8981416977638],[24.01249399999999],[4],"['inf,inf,inf']"
['2551548'],"['46.20712806292317,-122.21791840526517']",[1000],"[UTCDateTime(2016, 8, 15, 14, 40, 46, 875000)]",[91.75297063661829],,[183.58904432519572],,[91.84498908349964],[91.92161675052932],[14.0],[4],"['0.022754024,0.022742346,0.014084717']"
['2546743'],"['46.20709944700913,-122.17904512303906']",[1000],"[UTCDateTime(2016, 8, 10, 16, 46, 33, 249997)]",[55.6337949714173],,[177.82490372628507],,[37.76616652427356],[61.289516218718504],[49.85999399999999],[10],"['0.375337248,0.469631973,0.287815152']"
['2542243'],"['46.20711999176598,-122.20496064015421']",[1000],"[UTCDateTime(2016, 8, 9, 12, 51, 24, 975000)]",[85.2929566787131],,[91.19763857368537],,[86.65809131399674],[85.20391287555391],[49.19166666666667],[6],"['0.104581978,0.271689512,0.075507315']"
['2542353'],"['46.875110033554826,-121.74028883652306']",[3000],"[UTCDateTime(2016, 8, 9, 9, 3, 33, 829589)]",[-210.59439758588957],,[27.568167007051073],,[-570.9747034615962],[499.1685301114639],[11.719178000000005],[5],"['0.139342254,0.987398929,0.078822045']"
['2542248'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2016, 8, 9, 6, 57, 32, 775000)]",[29.469276001649312],,[107.49955918497673],,[29.918691182738197],[30.20225015644761],[37.47142857142857],[7],"['0.280073925,0.657667972,0.218549298']"
['2540548'],"['46.20709944700913,-122.17904512303906']",[1000],"[UTCDateTime(2016, 8, 8, 6, 43, 52, 450000)]",[56.84120154872761],,[170.81812411518374],,[59.643836723789384],[51.021535248633995],[30.200000000000003],[8],"['0.263404443,0.365102209,0.208769151']"
['2537843'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2016, 8, 5, 7, 54, 23)]",[135.69367891956477],,[151.18048695380074],,[107.51355151553443],[138.14403069787568],[6.070000000000005],[5],"['0.425913308,0.607900459,0.283874276']"
['2537648'],"['46.20708697341162,-122.1660873724145']",[1000],"[UTCDateTime(2016, 8, 4, 21, 29, 49, 600000)]",[35.1199604337887],,[127.98152459329543],,[36.23124666174152],[37.65885693778047],[54.29],[5],"['0.328824395,0.276981596,0.203583615']"
['2571213'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2016, 8, 27, 1, 26, 19, 951268)]",[67.35379694635657],,[107.17266277062488],,[93.66693535156287],[49.99327761089649],[15.723964571428565],[7],"['0.287356074,0.601393862,0.214566167']"
['2564048'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2016, 8, 21, 16, 36, 53, 701376)]",[-27.51146383878169],,[70.83024231044358],,[-751.9818418131588],[-749.8238947348055],[38.002751999999994],[4],"['0.271107916,0.603577681,0.168600639']"
['2564073'],"['46.20708697341162,-122.1660873724145']",[1000],"[UTCDateTime(2016, 8, 21, 1, 2, 27, 850000)]",[36.81778401625295],,[113.85145170783677],,[44.14785259756334],[35.991869593247344],[89.16],[5],"['0.510837778,0.49227132,0.31479836']"
['2559248'],"['46.19809056202087,-122.16610639885269']",[1000],"[UTCDateTime(2016, 8, 18, 17, 37, 54)]",[-0.1751131647502382],,[83.42838132571855],,[-2.009197466130346],[1.8138895022992578],[12.324999999999998],[6],"['0.140965582,0.335324425,0.104663184']"
['2515343'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2016, 7, 13, 8, 15, 53)]",[56.51545087306244],,[60.19249246900225],,[54.97031844002483],[46.01733524414527],[18.349999999999994],[5],"['0.200032717,0.840304831,0.15071225']"
['2515243'],"['46.866092938062245,-121.72720406606092']",[6000],"[UTCDateTime(2016, 7, 13, 6, 5, 33)]",[53.33185314015718],,[118.24495585970703],,[49.95561552431684],[52.92198713851617],[15.399999999999999],[4],"['0.034038412,0.117613555,0.030595907']"
['2514743'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2016, 7, 12, 20, 16, 43)]",[56.802308834779375],,[136.9713129650215],,[58.389690839672696],[57.103554205436325],[14.416666666666671],[6],"['0.167424219,0.391822054,0.13407679']"
['2555553'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2016, 8, 17, 11, 39, 44, 925000)]",[22.124547153701876],,[83.65808402937905],,[21.778779379815354],[23.89291135628126],[15.383333333333331],[6],"['0.06099146,0.186131293,0.048110816']"
['2552943'],"['46.87506500610469,-121.714053610232']",[2000],"[UTCDateTime(2016, 8, 15, 23, 4, 47, 1353)]",[286.6453615140918],,[101.53698801600403],,[286.02464378130446],[286.33750004536836],[11.022706],[5],"['0.088461093,0.269236358,0.064036008']"
['2554348'],"['46.19809056202087,-122.16610639885269']",[0],"[UTCDateTime(2016, 8, 15, 22, 14, 45, 976402)]",[15.237696707091972],,[98.70587432891143],,[14.106754809904718],[14.184076486443226],[37.40280399999999],[5],"['0.125916663,0.211248537,0.084196547']"
['2554343'],"['46.20711999176598,-122.20496064015421']",[1000],"[UTCDateTime(2016, 8, 15, 22, 0, 1, 100000)]",[45.751866977568476],,[85.7124742096189],,[51.334272528274646],[56.81316210804746],[35.98888888888889],[9],"['0.118261708,0.342800036,0.088775796']"
['2553843'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2016, 8, 15, 21, 17, 41)]",[21.31314244363192],,[74.60775565308748],,[21.748215425917326],[18.878489064956902],[32.180000000000014],[5],"['0.13696294,0.415411462,0.099324094']"
['2553653'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2016, 8, 15, 21, 2, 21, 925000)]",[289.51345056428755],,[56.594906187527805],,[260.68920047226754],[281.83794772418327],[74.79166666666667],[6],"['0.340382332,0.934287407,0.204464535']"
['2553648'],"['46.87508827028122,-121.72717121789552']",[3000],"[UTCDateTime(2016, 8, 15, 20, 28, 2, 451353)]",[284.91638846105104],,[80.60838001868652],,[281.06674413152297],[280.9949485930237],[0.1527059999999949],[6],"['0.446310459,1.424744495,0.315280152']"
['2553643'],"['46.20712806292317,-122.21791840526517']",[2000],"[UTCDateTime(2016, 8, 15, 20, 5, 17)]",[53.26081347367949],,[104.49403739425951],,[48.93911702710992],[55.033438180687604],[13.341666666666674],[6],"['0.211322463,0.647741847,0.173043977']"
['2551848'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2016, 8, 15, 17, 39, 17, 25000)]",[15.799292061126922],,[79.16702580345745],,[15.886045916455425],[15.053954264316502],[17.60000000000001],[6],"['0.029516545,0.098961997,0.023628485']"
['2506143'],"['46.20711999176598,-122.20496064015421']",[1000],"[UTCDateTime(2016, 7, 5, 16, 44, 23)]",[70.67462702355084],,[68.91075993048642],,[42.723838732046914],[62.89482433675651],[6.211111111111112],[9],"['0.215914531,0.74575247,0.172550495']"
['2504943'],"['46.26111289689644,-122.23082536064055']",[14000],"[UTCDateTime(2016, 7, 2, 15, 41, 34, 5000)]",[107.18545534661128],,[894.9195179066451],,[106.43775922077742],[110.91151861610565],[23.979999999999997],[5],"['1.217727249,0.154837746,0.709388919']"
['2530943'],"['46.875110033554826,-121.74028883652306']",[4000],"[UTCDateTime(2016, 7, 29, 18, 50, 28)]",[-23.619228318494798],,[36.04833001418868],,[668.5201606290765],[312.1880679377339],[5.225000000000004],[6],"['0.477060931,2.321715535,0.316169837']"
['2529948'],"['46.20709944700913,-122.17904512303906']",[1000],"[UTCDateTime(2016, 7, 28, 20, 13, 27, 850000)]",[-4.645404369594594],,[406.51786594461345],,[-4.649709860536767],[-4.652947454664611],[21.389999999999986],[5],"['0.006811618,0.000636834,0.004872711']"
['2489863'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2016, 6, 23, 12, 38, 34, 425071)]",[3.122350343094942],,[59.76321081224766],,[3.4906215940092498],[1.123693145338543],[73.79180866666668],[6],"['0.167204,0.705553213,0.133955596']"
['2489883'],"['46.875110033554826,-121.74028883652306']",[1000],"[UTCDateTime(2016, 6, 23, 6, 0, 6, 71)]",[174.3249584075054],,[76.86161921493718],,[174.32495840750542],[174.32495840750542],[14.137642000000007],[4],"['inf,inf,inf']"
['2488843'],"['46.20711045312764,-122.19200287918224']",[0],"[UTCDateTime(2016, 6, 22, 18, 14, 21)]",[51.377486885853415],,[113.06042002510003],,[52.87387363392448],[50.77103678622582],[24.974999999999998],[10],"['0.309179788,0.723304112,0.242960098']"
['2485343'],"['46.875110033554826,-121.74028883652306']",[4000],"[UTCDateTime(2016, 6, 16, 21, 49, 32, 66)]",[-13.76330719560174],,[40.55616606057015],,[-17.639322068469475],[-18.158107344091118],[5.880132000000009],[5],"['0.041372603,0.278067563,0.030238326']"
['2522043'],"['46.87514905738404,-121.76652410374665']",[5000],"[UTCDateTime(2016, 7, 20, 7, 38, 21, 849)]",[17.350652705500877],,[45.03056196914842],,[9.081940136219202],[14.412422041515297],[24.56003133333334],[6],"['0.154789365,0.693394329,0.100805667']"
['2485193'],"['46.875166317935495,-121.77964175088081']",[5000],"[UTCDateTime(2016, 6, 16, 18, 44, 48, 800000)]",[181.91863019392676],,[111.77955586777301],,[186.17901579639027],[184.65218488385483],[37.8],[4],"['0.171010393,0.228454983,0.09302668']"
['2484963'],"['46.86617096897022,-121.77966583962578']",[6000],"[UTCDateTime(2016, 6, 16, 11, 20, 6, 750000)]",[89.96625030895416],,[99.11993762341388],,[91.64250572510507],[96.31257892928049],[10.625000000000009],[6],"['0.172346658,0.743748091,0.152972771']"
['2484968'],"['46.88414438843471,-121.7664978137748']",[4000],"[UTCDateTime(2016, 6, 16, 10, 51, 32, 66)]",[164.98301605249983],,[54.636360567874426],,[172.28359808455292],[167.381709177965],[15.33013200000001],[5],"['0.182565638,0.542055868,0.106794098']"
['2484983'],"['46.83912860071021,-121.74041139034455']",[1000],"[UTCDateTime(2016, 6, 16, 7, 52, 39)]",[132.65414673807263],,[398.9643017790701],,[132.65414673807263],[132.65414673807263],[28.187500000000007],[4],"['inf,inf,inf']"
['2484988'],"['46.875110033554826,-121.74028883652306']",[1000],"[UTCDateTime(2016, 6, 16, 6, 44, 59, 66)]",[196.458875479619],,[83.89387416659687],,[198.29074868674732],[189.51125695311651],[1.6301320000000032],[5],"['0.180616918,0.41893143,0.107356953']"
['2484993'],"['46.88416165269118,-121.77961765171997']",[4000],"[UTCDateTime(2016, 6, 16, 3, 9, 3, 66)]",[191.34944396632315],,[161.7749980790091],,[192.5712218848774],[191.46451643477795],[4.290132000000005],[5],"['0.037889796,0.037941183,0.022482559']"
['2484998'],"['46.87513029592315,-121.75340646538375']",[4000],"[UTCDateTime(2016, 6, 16, 1, 35, 56, 66)]",[183.24537374769963],,[72.87511070983903],,[183.3693688005649],[183.61897706608488],[6.820132000000006],[5],"['0.101613002,0.1933248,0.055623231']"
['2481673'],"['46.20709944700913,-122.17904512303906']",[0],"[UTCDateTime(2016, 6, 13, 6, 9, 4)]",[239.22748284011976],,[36.87149527759918],,[239.2274828401198],[239.22748284011976],[17.82499999999998],[4],"['inf,inf,inf']"
['2516663'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2016, 7, 15, 14, 59, 32, 25003)]",[47.96031616765737],,[133.04929071766063],,[48.10754119669494],[47.57162996402315],[52.880006000000016],[5],"['0.185603871,0.208436866,0.109507176']"
['2478208'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2016, 6, 6, 18, 27, 4)]",[98.91942882818898],,[72.35262356207389],,[123.65740998908238],[103.29118419836863],[18.608333333333338],[6],"['0.389118554,1.275970466,0.267017825']"
['2508643'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2016, 7, 7, 12, 48, 21, 300000)]",[34.73110732556708],,[79.55708823280294],,[38.2298258957552],[38.52244645660059],[60.50000000000002],[6],"['0.089561524,0.2710447,0.067143846']"
['2495243'],"['46.23410916158005,-122.20492255470877']",[4000],"[UTCDateTime(2016, 6, 27, 5, 0, 15, 425009)]",[39.76941581464256],,[163.10719332304018],,[37.47100345263473],[43.3054920990857],[-3.6499819999999943],[8],"['0.504985011,0.866418592,0.705109035']"
['2436143'],"['46.866153712122305,-121.76655038235573']",[5000],"[UTCDateTime(2016, 4, 28, 13, 45, 8, 525000)]",[31.76453972157821],,[55.52414496012732],,[37.41382297772623],[36.73813779278341],[5.408333333333341],[6],"['0.117698992,0.45914007,0.081725544']"
['2424343'],"['46.84812398024422,-121.74038077174545']",[2000],"[UTCDateTime(2016, 4, 15, 7, 26, 6)]",[220.83253413225327],,[24.51259614565886],,[259.690549481124],[239.98028913996433],[10.516666666666666],[6],"['0.103289412,1.266413361,0.07769054']"
['2424243'],"['46.88414438843471,-121.7664978137748']",[4000],"[UTCDateTime(2016, 4, 15, 6, 13, 0, 551077)]",[181.56529793552724],,[22.307870314942182],,[-568.7447613790736],[229.94274079638697],[3.1664397142857093],[7],"['0.194852868,1.450877852,0.113081202']"
['2420943'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2016, 4, 13, 21, 10, 26)]",[-4.9965972820376505],,[54.00976632776992],,[-1.3702631634970597],[-1.5164472949140715],[22.390000000000004],[5],"['0.10221378,0.727521882,0.091842194']"
['2419453'],"['46.86613495468696,-121.75343493385125']",[6000],"[UTCDateTime(2016, 4, 13, 9, 27, 10, 400000)]",[226.89597235199795],,[33.65167278463336],,[248.07632601750578],[217.6899916715161],[25.800000000000004],[5],"['0.159955837,1.512514057,0.118234512']"
['2412643'],"['46.875110033554826,-121.74028883652306']",[3000],"[UTCDateTime(2016, 4, 11, 10, 54, 13, 1)]",[159.0333729807228],,[60.84064513107793],,[142.38580471795115],[-209.64963617931244],[7.650002000000006],[5],"['0.557061311,2.418791002,0.395457778']"
['2412743'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2016, 4, 11, 8, 16, 9)]",[76.98645029792091],,[145.51681137392416],,[98.3002905116634],[73.18849132626255],[9.38888888888889],[9],"['0.391266313,0.650196973,0.297691457']"
['2409158'],"['46.20711045312764,-122.19200287918224']",[1000],"[UTCDateTime(2016, 4, 7, 9, 6, 19, 775000)]",[83.08150772995968],,[99.87138997687386],,[83.08150772995977],[83.08150772995968],[21.299999999999994],[5],"['inf,inf,inf']"
['2409148'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2016, 4, 7, 5, 9, 55)]",[44.87559620156255],,[128.4684374427274],,[44.7541807173369],[43.28240607615391],[20.10714285714286],[7],"['0.107903156,0.297803569,0.086785184']"
['2457363'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2016, 5, 11, 16, 57, 26, 999999)]",[250.84557443814163],,[43.12787598111158],,[245.5937569454761],[269.1501340215219],[16.869997999999992],[5],"['0.371723888,2.809858846,0.291152489']"
['2457358'],"['46.21608337057565,-122.16606833785225']",[0],"[UTCDateTime(2016, 5, 11, 16, 56, 30)]",[248.40914638868347],,[101.52161250435447],,[248.40914638868333],[248.40914638868352],[38.8125],[4],"['inf,inf,inf']"
['2387043'],"['46.18012116135813,-122.19204725531323']",[1000],"[UTCDateTime(2016, 3, 18, 14, 32, 25, 701383)]",[52.81062394772246],,[178.5526175271701],,[60.772562154894544],[54.19214751420472],[8.252765999999987],[4],"['0.691460804,0.719315352,0.457135663']"
['2390358'],"['46.20711999176598,-122.20496064015421']",[1000],"[UTCDateTime(2016, 3, 18, 5, 44, 38)]",[30.485341848753272],,[126.4822723530922],,[76.69786052415805],[22.2320804665147],[14.169999999999993],[5],"['0.290716937,0.932167327,0.247219671']"
['2389648'],"['46.20711045312764,-122.19200287918224']",[0],"[UTCDateTime(2016, 3, 16, 16, 46, 58)]",[32.626378489569944],,[150.65887095259848],,[32.62637848956996],[32.626378489569916],[8.212499999999991],[4],"['inf,inf,inf']"
['2389363'],"['46.180110162231614,-122.17909583859085']",[0],"[UTCDateTime(2016, 3, 16, 14, 12, 17, 257)]",[4.434580803317971],,[1108.3413732675047],,[4.434580803317981],[4.434580803317983],[23.663013999999997],[4],"['inf,inf,inf']"
['2386443'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2016, 3, 16, 14, 3, 10)]",[47.04520249833246],,[116.50079225929082],,[55.56106958858906],[43.74568250385751],[6.387500000000003],[4],"['0.192084561,0.446868451,0.134961532']"
['2379843'],"['46.18909413640317,-122.16612541717174']",[2000],"[UTCDateTime(2016, 3, 14, 18, 9, 27, 75000)]",[-29.22854362518826],,[482.71915346530085],,[73.53456871298589],[-41.838452554912976],[47.825000000000024],[4],"['3.456172494,1.587439085,3.230294451']"
['2429143'],"['46.84810223097377,-121.72726971981652']",[3000],"[UTCDateTime(2016, 4, 20, 1, 45, 3)]",[114.74725232193593],,[51.0195879269407],,[115.4027232712746],[120.20613228470906],[11.809999999999997],[5],"['0.103684047,0.465982524,0.069980795']"
['2428943'],"['46.21608337057565,-122.16606833785225']",[1000],"[UTCDateTime(2016, 4, 19, 21, 6, 26)]",[39.50362103287059],,[67.70269210546091],,[39.50362103287061],[39.503621032870605],[18.512499999999974],[4],"['inf,inf,inf']"
['2428043'],"['46.20711045312764,-122.19200287918224']",[0],"[UTCDateTime(2016, 4, 18, 20, 22, 48)]",[117.5478963076269],,[181.745783052054],,[117.5478963076269],[117.54789630762689],[37.460000000000015],[5],"['inf,inf,inf']"
['2429573'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2016, 4, 15, 19, 16, 35, 775000)]",[69.24707276707949],,[93.51726747501573],,[101.5725530753032],[69.34791539812053],[18.99285714285714],[7],"['0.246867058,0.711829836,0.182692969']"
['2351153'],"['46.88410535622891,-121.7402581649468']",[4000],"[UTCDateTime(2016, 2, 18, 11, 33, 47, 9)]",[204.17465520300337],,[15.74826125914032],,[231.607174132432],[204.9135343306172],[7.650018000000003],[4],"['0.140941771,1.889226078,0.088408575']"
['2349848'],"['46.88412562294663,-121.75337798460662']",[6000],"[UTCDateTime(2016, 2, 17, 11, 56, 58, 200004)]",[-18.74561714809051],,[69.0423980418356],,[-21.758878996618105],[-19.3663283374458],[33.737508000000005],[4],"['0.066338787,0.156719911,0.035919572']"
