event_ID,location_latitude,location_longitude,location_uncertainty(m),origin_time,direction(degrees),direction_sharpness(degrees),direction_snr(degrees),duration(sec),params_std_deviation,velocity(m/s),number_of_stations,Label
2157903,46.199906894689576,-122.18424107884778,10000,2015-06-11T18:19:39.000000Z,88.8439388803314,88.33774700051147,89.1628095896147,23.57,"0.024720299,0.063226126,0.018370086",129.85023430075344,5,
2165943,46.20079465170226,-122.171283199349,13000,2015-07-04T09:45:39.200000Z,38.70648029005904,28.79270886931449,43.15354272251984,68.13999999999999,"0.261245298,0.611109565,0.166383332",64.72889989448882,5,
2165643,46.19001516688542,-122.189440242207,10000,2015-07-03T21:57:11.000000Z,62.90532850587464,55.88630967194074,62.2502733896909,15.375000000000014,"0.208123946,0.27763659,0.139377647",158.47925872822077,4,
2165663,46.19631577142405,-122.19331615866992,22000,2015-07-03T15:49:43.000000Z,52.79290724089903,54.85375012283973,53.027654630040814,6.550000000000004,"0.221742935,0.324202114,0.172375492",198.98522115697284,4,
2165668,46.19541407478916,-122.19072661478025,12000,2015-07-03T14:23:24.800000Z,36.53947415114156,38.07535411254624,38.77121547311506,20.3,"0.187380036,0.213566186,0.140825402",232.26863045793516,6,
2165683,46.1954075609611,-122.18295360962256,15000,2015-07-03T06:00:17.000000Z,684.6360918196065,324.63609181960624,684.6360918196062,5.587499999999992,"inf,inf,inf",46.89400070575313,4,
2165708,45.35819829999421,-121.72132919841326,46000,2015-07-02T21:44:44.000000Z,145.80722830824894,866.1078267557752,146.25518160474664,10.15,"0.288761389,0.358793914,0.210819513",173.68183352236676,4,
2696743,46.86526125947231,-121.77179910391531,66000,2015-07-02T17:04:30.675012Z,118.68421318972553,114.06374710230804,106.0704766956197,14.030023999999996,"0.307573982,0.597123594,0.175517309",85.96276128064484,5,
2705848,45.36001201342605,-121.73919421998217,48000,2015-06-30T22:54:21.000000Z,42.220661087849216,44.82607006487845,41.42789925461818,14.310000000000008,"0.468865384,0.591768694,0.288799475",149.30307437488847,5,
2150768,46.19451749075945,-122.1946145550624,10000,2015-06-05T11:51:20.000000Z,53.39425803101288,50.12159259215213,50.82210798602314,7.6800000000000015,"0.5035444,0.522115763,0.360764685",225.6241853230684,5,
2150758,46.19721541400676,-122.19331470037928,18000,2015-06-05T11:32:24.000000Z,41.31159079336435,41.841522510922914,45.491219430635326,15.099999999999994,"0.329203913,0.463641608,0.266439957",176.6006809572961,7,
2147858,46.19721541400676,-122.19331470037928,7000,2015-06-02T14:13:27.000000Z,65.91874753669966,65.52160874301366,64.57872238298233,14.750000000000009,"0.305335978,0.307409502,0.202835038",194.51660670648636,6,
2147853,46.85986053286363,-121.76919155493306,63000,2015-06-02T13:20:32.750000Z,102.30787980805783,101.60395516925612,101.86978725605012,21.9375,"0.059057335,0.237928667,0.046322868",92.81963585214626,4,
2148053,46.1999057722558,-122.18294547243956,9000,2015-06-02T09:23:30.000000Z,24.60867802475953,24.8868793491607,24.487582708340803,19.80999999999999,"0.007895161,0.021163194,0.005817429",87.93115136442397,5,
2159848,46.1971973388368,-122.17258601293328,16000,2015-06-18T15:26:24.825037Z,-1.4910725754633167,-14.32121220035799,-2.373891090952853,38.375074,"0.363801349,1.375451961,0.256889582",48.30199507435836,4,
2147588,46.189081660758895,-122.15446725134916,55000,2015-06-01T12:57:25.000005Z,77.37782367433871,78.22891236119082,74.30712487562661,5.805565555555571,"0.566329894,0.252051611,0.399110532",215.42470838791908,9,
2159143,46.19180898936474,-122.18296011811884,15000,2015-06-17T20:00:28.900004Z,7.259204784983315,9.637012767567574,-0.9288027542176231,7.262508000000004,"0.139439165,0.83764043,0.114849027",44.28674266099639,4,
2158858,46.196304914814014,-122.1803609387556,13000,2015-06-17T10:29:13.000000Z,52.96117947995099,46.09872582897106,39.70303911512444,16.53000000000001,"0.589901567,0.773079641,0.400574809",168.80391519680958,5,
2158853,46.19270399680472,-122.1777767422948,19000,2015-06-17T03:52:10.600004Z,80.57901569751687,78.39395988443655,74.78710689287209,28.378579428571424,"0.144084684,0.304967736,0.112947357",101.79580642284908,7,
2147258,46.19989994000231,-122.17646744120856,14000,2015-05-31T13:57:00.000000Z,53.159579556370176,52.50614346791665,61.67078728179528,18.93125000000001,"0.33336565,0.514329603,0.229382066",116.809254563927,8,
2146478,46.199007252691366,-122.18424268528608,4000,2015-05-30T04:03:55.000000Z,82.51093863305724,76.69286028422471,84.94327183498132,11.45,"0.293710561,0.348772799,0.215306979",220.27773963697132,5,
2146483,46.19720455716673,-122.18035926911936,12000,2015-05-30T01:24:45.000000Z,97.62432259790354,97.62432259790351,97.6243225979036,26.65,"inf,inf,inf",125.60587198303968,4,
2158348,45.38068689362726,-121.71490593538512,49000,2015-06-15T23:08:34.000000Z,133.56555111023602,120.31271013668908,127.6961696395038,7.47499999999998,"0.174305632,2.26495872,0.104946329",25.508796297589296,4,
2157253,45.36001016104032,-121.73664162290072,68000,2015-06-14T09:13:54.900000Z,78.81634889751243,77.50126054840548,80.27252446875933,14.099999999999987,"0.097060106,0.16155499,0.062627158",145.52871966199018,6,
2157268,46.19271719967077,-122.19332199121008,12000,2015-06-14T02:54:49.000000Z,64.42447070161374,69.54720828718912,64.11858937441158,5.179999999999995,"0.425343464,0.547585993,0.325422673",201.0065081407988,5,
2144888,46.19182947538193,-122.21016386851277,24000,2015-05-27T21:09:35.250003Z,57.525301972382415,57.73986359071796,57.66721355917461,20.833339333333345,"0.118406822,0.160442056,0.083297091",150.37454593582697,6,
2144843,46.1963137174706,-122.1907251142845,16000,2015-05-27T21:01:17.575000Z,33.93051709695099,40.24596864181346,40.84575712389951,27.03000000000001,"0.27968294,0.484938922,0.211532754",140.54369539055233,5,
2153153,46.19720684590575,-122.18295035495775,8000,2015-06-08T12:43:02.000000Z,15.759715373299397,15.759715373299764,15.75971537329978,14.849999999999994,"inf,inf,inf",36.59953614621618,4,
2153148,46.193614788999525,-122.19072961557958,7000,2015-06-08T12:12:10.000000Z,77.51176019976069,64.40615079275848,79.67880007760805,12.650000000000006,"0.303863129,0.431912237,0.215480488",133.73797484260925,6,
2153143,46.20529535220293,-122.1738655742979,11000,2015-06-08T02:19:51.475000Z,-7.593165936404319,-6.278476348924751,1.2575253915517115,15.0,"0.300875782,0.732353259,0.239293632",95.11982971031456,5,
2149353,46.20440169086714,-122.18034590946364,17000,2015-06-03T11:12:31.300000Z,60.77054685193191,65.7433788370327,62.61048782947467,14.377777777777789,"0.34085692,0.261765381,0.209391963",220.652635361042,9,
2149348,46.196310526507375,-122.18683854807516,5000,2015-06-03T08:23:40.000000Z,34.54138301297447,34.94451408134507,23.737063989224232,13.309999999999992,"0.124464216,0.65642002,0.091777098",45.91782758790477,5,
2138848,46.86882763832424,-121.74949156481314,50000,2015-05-20T12:15:26.100026Z,132.94646871968732,101.11282746683148,121.2020236832408,23.425052000000008,"0.262450645,1.439239184,0.17739112",39.06747079919943,6,
2120748,46.85804300620871,-121.75608323990583,30000,2015-05-04T09:34:19.100006Z,18.360321104029687,16.33902998312726,-4.972542843879963,13.425012000000002,"0.500020566,3.291811344,0.34261871",32.557881692636045,4,
2120448,46.19364172342822,-122.23477523670864,8000,2015-05-04T02:45:18.000006Z,234.02770989761865,233.53577091667717,227.54415430227365,6.5583453333333255,"0.925953872,0.538410508,0.730312826",175.9870756305772,6,
2097343,46.219688347596446,-122.17254107691556,17000,2015-04-07T04:10:21.425000Z,-24.625549667261904,-24.625549667261943,-24.625549667261936,7.174999999999997,"inf,inf,inf",84.05843759022558,4,
2084948,46.85082259133239,-121.74037158358584,51000,2015-03-23T02:35:17.000000Z,137.0562298521051,156.34859476876446,499.9190630385306,15.835714285714284,"0.104706468,1.132032059,0.065012411",22.80231715166807,7,
2083143,46.85891418597273,-121.73772127560105,33000,2015-03-17T23:03:15.001338Z,203.1390822343425,220.64280685754855,201.3029573980083,13.16100933333332,"0.168582453,0.792240978,0.129647139",62.11891990317622,6,
2079258,46.87332330431451,-121.74816528255494,38000,2015-03-13T06:58:12.000000Z,209.5560250417744,226.4259240845812,199.65930283314148,27.63333333333334,"0.282460342,1.489308898,0.18665079",46.179924988160224,6,
2078578,46.96421784402082,-121.77808877111674,187000,2015-03-12T02:36:58.600010Z,-212.31152944150023,185.96435994966347,136.45353834626917,-3.9555355555555543,"0.099024475,1.385007185,0.075638854",18.559475860268,9,
2077753,46.86254637968284,-121.76000360306526,35000,2015-03-11T19:59:08.000589Z,328.1277670227563,681.6957544952857,-18.773186019705683,8.421177999999998,"0.270641499,1.215422859,0.128608312",41.73450156558094,5,
2077648,46.85622398033711,-121.74297580915164,36000,2015-03-11T07:23:21.001129Z,164.9707852277408,172.12289414841845,169.18592576061968,13.682258000000008,"0.084975945,0.33526587,0.05286956",75.92347815283917,5,
2077653,46.85442697068869,-121.74429310789832,42000,2015-03-11T04:31:17.801129Z,227.37447680288676,91.51046353495376,223.0389489064061,28.32368657142857,"0.173339571,3.403505014,0.134193359",17.421372797462663,7,
2075053,46.85801677338568,-121.7390357296581,48000,2015-03-09T13:30:16.000103Z,66.51373550254135,81.85894169231726,81.74268279241049,14.571634571428572,"0.182935031,2.112890875,0.131097706",25.444306872057503,7,
