event_ID,location,location_uncertainty(m),origin_time,direction(degrees),direction_sharpness(degrees)params_std_deviation,velocity(m/s),number_of_stationsdirection_snr(degrees),direction_sharpness(degrees),direction_snr(degrees),duration,number_of_stations,params_std_deviation
['300213'],"['46.857119345562786,-121.74035013991426']",[2000],"[UTCDateTime(2012, 1, 10, 9, 3, 28, 76000)]",[76.07925334885688],,[27.44449287386532],,[91.0013672956982],[99.22485814798999],[4.002000000000005],[6],"['0.153279489,1.592193347,0.115040389']"
['299813'],"['46.857119345562786,-121.74035013991426']",[2000],"[UTCDateTime(2012, 1, 9, 12, 42, 16, 375900)]",[257.1381710742769],,[43.99605019304294],,[255.70392247979268],[239.41050395064363],[13.258942857142866],[7],"['0.118302656,0.733031877,0.081808933']"
['342303'],"['46.839106856103655,-121.72730252542415']",[3000],"[UTCDateTime(2012, 2, 20, 18, 57, 28, 1000)]",[193.09410664227914],,[174.17962225366958],,[-177.0875502105606],[202.39103330149777],[9.192000000000013],[5],"['0.749696761,1.033945574,0.593836908']"
['299803'],"['46.857119345562786,-121.74035013991426']",[2000],"[UTCDateTime(2012, 1, 9, 3, 15, 41, 75500)]",[226.67869264688255],,[18.74769372196071],,[238.4922690315073],[178.51781253309414],[4.667666666666672],[6],"['0.132644026,2.004752035,0.099335489']"
['299818'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2012, 1, 9, 1, 51, 28)]",[279.9187169748627],,[30.158113099996164],,[298.22069695393935],[288.3269017499828],[3.758333333333335],[6],"['0.317832268,1.806638873,0.192119531']"
['341818'],"['46.86617096897022,-121.77966583962578']",[8000],"[UTCDateTime(2012, 2, 19, 9, 57, 11, 100000)]",[196.07008388852344],,[79.17780205500563],,[203.08483724822753],[194.6184208964821],[59.49000000000001],[5],"['0.128751327,0.335108517,0.088902644']"
['299213'],"['46.857119345562786,-121.74035013991426']",[1000],"[UTCDateTime(2012, 1, 7, 22, 16, 39, 76000)]",[263.773527739221],,[10.56217313356027],,[284.02684221503944],[262.78700276545817],[32.362],[5],"['0.073395327,1.985302842,0.054350215']"
['341503'],"['46.21610685526774,-122.1919880745062']",[0],"[UTCDateTime(2012, 2, 18, 6, 36, 49)]",[-39.22005967727572],,[515.6557828937447],,[-39.22005967727572],[-39.22005967727572],[6.362500000000011],[4],"['inf,inf,inf']"
['341003'],"['46.83912860071021,-121.74041139034455']",[5000],"[UTCDateTime(2012, 2, 17, 11, 35, 11, 425000)]",[248.99208925480002],,[125.85117159281018],,[249.16849447492956],[248.64846174105043],[14.450000000000012],[5],"['0.21532558,0.465926006,0.126147035']"
['340713'],"['46.866114696666216,-121.74031949484284']",[5000],"[UTCDateTime(2012, 2, 17, 2, 14, 46, 975000)]",[175.31528554972124],,[18.35207749083275],,[500.32513279487534],[123.17177482810145],[33.275],[6],"['0.246621253,3.640052247,0.186998218']"
['340223'],"['46.87508827028122,-121.72717121789552']",[2000],"[UTCDateTime(2012, 2, 16, 17, 28, 37, 1000)]",[233.98381143993365],,[92.57784989070656],,[244.79694868058183],[223.7113291894883],[23.871999999999996],[5],"['0.555260736,1.419093806,0.388827592']"
['298638'],"['46.85713959923772,-121.75346339001669']",[1000],"[UTCDateTime(2012, 1, 6, 16, 41, 6, 100100)]",[104.74713181277836],,[24.36161231879182],,[106.10149272543231],[101.6003167163692],[3.8877000000000024],[4],"['0.137207005,1.789436892,0.105636058']"
['1405148'],"['46.85713959923772,-121.75346339001669']",[1000],"[UTCDateTime(2012, 1, 6, 16, 20, 53, 100100)]",[217.38367873769394],,[23.968111791973378],,[220.6004068699305],[213.49695160926444],[5.450199999999995],[4],"['0.104254514,0.98820009,0.068582485']"
['338008'],"['46.875110033554826,-121.74028883652306']",[5000],"[UTCDateTime(2012, 2, 13, 0, 36, 35, 600000)]",[23.653564973348235],,[111.42266839950237],,[23.8995235416613],[24.44864524960608],[15.77],[5],"['0.063942721,0.129259266,0.04314797']"
['297318'],"['46.866153712122305,-121.76655038235573']",[3000],"[UTCDateTime(2012, 1, 2, 13, 13, 14, 100)]",[194.36697682446194],,[18.717554558342886],,[198.50795896745177],[185.6544661534178],[30.750200000000007],[5],"['0.219325018,2.871882834,0.15009123']"
['304313'],"['46.189135208508965,-122.2179395412826']",[2000],"[UTCDateTime(2012, 1, 19, 18, 52, 59, 999900)]",[34.17380293069963],,[309.4739166811347],,[2.3290709555203164],[34.07888216711012],[8.916466666666665],[6],"['1.358570023,1.278792481,1.645039426']"
['302803'],"['46.22510324318335,-122.19197326350762']",[2000],"[UTCDateTime(2012, 1, 18, 10, 38, 20, 425000)]",[57.20105596078254],,[256.4496067246273],,[56.448434034869194],[52.873577631045706],[22.958333333333332],[6],"['0.432344364,0.335105906,0.30680965']"
['301848'],"['46.857119345562786,-121.74035013991426']",[3000],"[UTCDateTime(2012, 1, 16, 10, 2, 26, 75000)]",[192.99493877079436],,[94.71883244451409],,[184.61171836786153],[172.93147143871633],[3.8214285714285756],[7],"['0.282963174,0.885746109,0.214574497']"
['301843'],"['46.857119345562786,-121.74035013991426']",[3000],"[UTCDateTime(2012, 1, 16, 8, 5, 26, 75000)]",[196.18996822549036],,[105.74255505489506],,[195.29714373612015],[176.05539328644926],[3.992857142857145],[7],"['0.276799024,0.784181102,0.21149733']"
['301838'],"['46.857119345562786,-121.74035013991426']",[3000],"[UTCDateTime(2012, 1, 16, 8, 2, 19, 775000)]",[206.88414132306164],,[41.66523694573126],,[180.1115138513194],[169.0769673135582],[5.121428571428579],[7],"['0.270031277,1.967504318,0.209596704']"
['301833'],"['46.857119345562786,-121.74035013991426']",[4000],"[UTCDateTime(2012, 1, 16, 7, 45, 47, 75000)]",[195.2278828715375],,[94.980589256454],,[192.64157127410698],[183.84312066030444],[4.035714285714286],[7],"['0.256304629,0.807236365,0.195415388']"
['301828'],"['46.857119345562786,-121.74035013991426']",[4000],"[UTCDateTime(2012, 1, 16, 4, 5, 38)]",[185.66356417085316],,[88.75615753392275],,[170.96857597840278],[-192.79919121886974],[5.3285714285714265],[7],"['0.3289056,1.048129844,0.244172746']"
['301818'],"['46.857119345562786,-121.74035013991426']",[2000],"[UTCDateTime(2012, 1, 15, 23, 46, 38, 1000)]",[73.53553903424506],,[93.15261677720748],,[71.02153507564512],[76.32475136509605],[3.310333333333342],[6],"['0.075650915,0.232275338,0.056864901']"
['301713'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2012, 1, 15, 20, 37, 1)]",[-46.32356918897362],,[46.46889605535455],,[-51.64642799566459],[-44.59888245936812],[1.608333333333339],[6],"['0.208211362,0.721228404,0.131353975']"
['301528'],"['46.875110033554826,-121.74028883652306']",[4000],"[UTCDateTime(2012, 1, 15, 13, 22, 42, 875000)]",[58.11373270003675],,[28.076079423105156],,[67.14349119448968],[60.09739538801802],[7.189999999999998],[5],"['0.146748273,1.452641988,0.110614626']"
['301523'],"['46.87508827028122,-121.72717121789552']",[2000],"[UTCDateTime(2012, 1, 15, 6, 33, 44, 425100)]",[236.40487012900027],,[106.65063281088607],,[244.5632498799809],[230.79282614766683],[4.790199999999987],[5],"['0.390780735,0.909680905,0.281236552']"
['2987958'],"['46.21608337057565,-122.16606833785225']",[0],"[UTCDateTime(2018, 8, 13, 10, 0, 44, 825000)]",[24.143058005690023],,[101.52217925690151],,[24.143058005690026],[24.14305800569],[40.625],[4],"['inf,inf,inf']"
['2650568'],"['46.20713466659839,-122.23087617382527']",[1000],"[UTCDateTime(2016, 11, 21, 19, 14, 0, 176359)]",[61.567925507353316],,[69.311701175882],,[76.23332092645929],[74.50919667640254],[10.596468000000002],[8],"['0.25333266,0.923602887,0.23251548']"
['2064753'],"['46.866114696666216,-121.74031949484284']",[4000],"[UTCDateTime(2015, 2, 25, 1, 7, 43, 2)]",[265.2465826824985],,[79.01425834912808],,[282.50964763278773],[266.66483654852306],[11.285718285714287],[7],"['0.157002569,0.643330049,0.114167441']"
['2042143'],"['43.72266752255002,-121.30796080697908']",[1000],"[UTCDateTime(2015, 2, 15, 9, 27, 26, 2000)]",[-13.390331266342931],,[66.28434704754879],,[-13.390331266344294],[-13.390331266344258],[2.0165000000000006],[4],"['inf,inf,inf']"
['1936063'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2014, 11, 10, 23, 28, 36, 150007)]",[-388.36304194752523],,[72.80447894951996],,[-22.659151568143844],[-22.219523744390028],[1.400013999999993],[5],"['0.331916206,0.804180137,0.219291465']"
['1969383'],"['46.198131642827775,-122.21792897552922']",[1000],"[UTCDateTime(2014, 11, 3, 5, 33, 50, 275033)]",[68.48413224435264],,[87.56575227661341],,[66.78000835361806],[69.82291296651383],[11.862566000000001],[4],"['0.100310943,0.431068725,0.09423304']"
['1970368'],"['46.21610685526774,-122.1919880745062']",[1000],"[UTCDateTime(2014, 10, 26, 8, 46, 34, 275000)]",[83.94276923824803],,[44.123681275090455],,[135.62696843630073],[92.18691149234247],[7.4699999999999935],[5],"['0.407614838,1.870777608,0.26046097']"
['1919543'],"['46.22509223239883,-122.17901127657147']",[1000],"[UTCDateTime(2014, 10, 18, 5, 24, 24)]",[88.31005558808218],,[96.71793247072841],,[108.15792626384709],[84.21046868586357],[6.537499999999994],[4],"['0.393348414,0.729435533,0.28239312']"
['1832148'],"['46.866153712122305,-121.76655038235573']",[4000],"[UTCDateTime(2014, 9, 1, 11, 58, 28, 3)]",[118.41588599804572],,[126.53443268414318],,[112.2638006976118],[119.00011555228284],[22.475006000000008],[6],"['0.325432364,0.475104006,0.175689773']"
['1781583'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2014, 7, 27, 13, 18, 43)]",[56.868277423077984],,[55.20924145231093],,[57.490677132985155],[51.5248753698105],[3.8812500000000014],[8],"['0.337652288,1.589442263,0.266036166']"
['1769008'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2014, 7, 12, 7, 27, 30)]",[79.95770938834539],,[110.9186177548685],,[82.18249623727013],[80.93585615887297],[16.55],[5],"['0.109664435,0.274513945,0.083529282']"
['1740843'],"['46.88416165269118,-121.77961765171997']",[11000],"[UTCDateTime(2014, 6, 1, 9, 54, 38, 1399)]",[169.16190230226562],,[71.66019672385113],,[-200.88523068476593],[180.67641497594843],[3.6777980000000015],[10],"['0.128445214,0.648669272,0.10579134']"
['1718543'],"['46.20707303233638,-122.15312962799838']",[2000],"[UTCDateTime(2014, 5, 15, 1, 52, 44, 200022)]",[78.0459537495639],,[350.0438504138582],,[78.6843104264508],[77.55531173888303],[5.76004400000001],[5],"['0.256695136,0.12211242,0.192328551']"
['1568843'],"['46.20711045312764,-122.19200287918224']",[0],"[UTCDateTime(2014, 1, 20, 5, 54, 49, 825000)]",[63.275173548002655],,[51.304677880390344],,[61.78041173089485],[66.35235397976535],[11.906250000000004],[8],"['0.126342614,0.715286053,0.095644966']"
['1476273'],"['46.866114696666216,-121.74031949484284']",[3000],"[UTCDateTime(2013, 9, 10, 10, 22, 12, 300)]",[94.41606339590984],,[55.39917602252569],,[1225.6672279824058],[126.09575966817187],[34.38393333333332],[6],"['0.382736494,1.568725175,0.278713912']"
['1457248'],"['46.84814422957513,-121.75349183388761']",[2000],"[UTCDateTime(2013, 8, 9, 14, 46, 41, 1000)]",[70.29896818032174],,[51.46467844560728],,[76.45071190818622],[82.2465329635923],[11.74199999999999],[5],"['0.208555104,1.031189537,0.159030259']"
['1124118'],"['46.85709759162653,-121.72723690003168']",[4000],"[UTCDateTime(2012, 3, 18, 4, 54, 37, 100)]",[262.16140419984515],,[55.384378662715655],,[250.58745326275155],[260.450457863596],[8.858533333333336],[6],"['0.357206923,1.331263636,0.218054935']"
['1148923'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2003, 1, 30, 18, 49, 15, 900000)]",[11.956527891770465],,[42.908542082336666],,[4.669559220537545],[21.573923833846955],[19.910000000000007],[5],"['0.175609365,0.951272895,0.122992209']"
['1119398'],"['46.21610685526774,-122.1919880745062']",[3000],"[UTCDateTime(2011, 10, 30, 8, 34, 16, 425900)]",[32.27431181261377],,[152.39347545103945],,[2.2598503285065625],[37.17479693185137],[27.22452727272727],[11],"['0.434209764,0.521315146,0.291252245']"
['3092048'],"['46.21610685526774,-122.1919880745062']",[1000],"[UTCDateTime(2011, 12, 17, 9, 41, 6, 300000)]",[43.458498987054874],,[276.5748727485692],,[50.93378890689817],[37.53300805787342],[12.070000000000004],[10],"['0.320972665,0.288018304,0.245020246']"
['1118213'],"['46.20708697341162,-122.1660873724145']",[1000],"[UTCDateTime(2011, 10, 22, 11, 35, 25, 998400)]",[25.948761833032336],,[148.2527191418996],,[27.279265574549463],[21.77498258314778],[2.2356888888888937],[9],"['0.252460945,0.361155825,0.205823969']"
['1215008'],"['43.731601203138254,-121.19625050553874']",[3000],"[UTCDateTime(2011, 12, 10, 16, 55, 16)]",[195.41538523006912],,[62.77197097919022],,[196.79024417637171],[195.53492709882389],[17.099999999999994],[5],"['0.130339758,0.367868158,0.077561578']"
['1116723'],"['46.21609584681671,-122.17902820341816']",[0],"[UTCDateTime(2011, 9, 27, 13, 47, 59, 649300)]",[156.9642162167702],,[396.2848458367556],,[157.57075959408417],[-210.46704168502305],[32.24026666666666],[6],"['3.963856913,0.821707206,3.357341715']"
['1116088'],"['46.21611639592763,-122.20494795042616']",[0],"[UTCDateTime(2011, 12, 5, 20, 34, 46, 25900)]",[79.60726211388274],,[103.57919507553787],,[76.4143653528958],[90.17953164411493],[9.673228571428577],[7],"['0.342976531,0.538490902,0.202616723']"
['1115408'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2011, 9, 20, 16, 55, 52, 674900)]",[-3.1961830649120717],,[82.93526118798101],,[-3.089975473843704],[-1.0495480399020904],[37.6498],[6],"['0.083592953,0.202137798,0.059306307']"
['1115388'],"['46.189106604716805,-122.17907894062105']",[0],"[UTCDateTime(2011, 9, 20, 12, 20, 56)]",[-22.52069104491543],,[78.42287050445215],,[-22.205287519494114],[-27.75838901481013],[38.80833333333333],[6],"['0.2422941,0.653605257,0.188747991']"
['1115258'],"['46.84810223097377,-121.72726971981652']",[4000],"[UTCDateTime(2011, 9, 19, 20, 44, 22, 976000)]",[-198.31664610933126],,[88.17930685107062],,[-197.3482332865306],[165.46786440361365],[19.56866666666666],[6],"['0.366009473,0.838518508,0.231906211']"
['1115168'],"['46.189127140770765,-122.20498600336543']",[0],"[UTCDateTime(2011, 9, 19, 17, 38, 38, 275000)]",[-0.1295062862698731],,[197.18015599185597],,[-0.12950628626587155],[-0.12950628625631078],[16.4125],[4],"['inf,inf,inf']"
['1115133'],"['46.20708697341162,-122.1660873724145']",[1000],"[UTCDateTime(2011, 10, 10, 10, 26, 59, 75000)]",[10.388692409950117],,[182.68269644802217],,[11.026051202144208],[10.1348943282247],[36.55625000000001],[8],"['0.106438428,0.127127514,0.085858997']"
['1114993'],"['46.20709944700913,-122.17904512303906']",[4000],"[UTCDateTime(2011, 9, 19, 6, 34, 35, 951000)]",[83.09856793250324],,[124.22709272753627],,[107.31721407647306],[68.04604537008429],[16.90914285714286],[7],"['0.446152727,0.766864096,0.304393147']"
['1114543'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2011, 10, 7, 8, 30, 19, 200000)]",[48.36695728051661],,[202.0427117395161],,[48.39495951938976],[47.317915049567524],[3.9916666666666694],[6],"['0.093822295,0.128958218,0.073666598']"
['1114528'],"['46.857175605795106,-121.77968991796128']",[4000],"[UTCDateTime(2011, 10, 7, 4, 1, 28, 549900)]",[194.1049873198337],,[35.20783588615205],,[280.88475563783396],[-211.59580015433323],[17.069799999999994],[5],"['0.233109485,1.955149294,0.180241313']"
['1114423'],"['46.18911760617305,-122.19203246958193']",[3000],"[UTCDateTime(2011, 7, 29, 8, 6, 21)]",[9.909281360828484],,[325.85618898098716],,[8.703596802886171],[9.816929539738322],[10.48],[5],"['0.139960436,0.061113157,0.076675951']"
['1114368'],"['46.84814422957513,-121.75349183388761']",[3000],"[UTCDateTime(2011, 10, 6, 10, 2, 34, 626000)]",[271.89851773736444],,[8.59514459106714],,[262.50238388661336],[257.47411323265504],[38.43200000000001],[5],"['0.557541267,12.257734789,0.358628947']"
['1114228'],"['46.20711045312764,-122.19200287918224']",[2000],"[UTCDateTime(2011, 10, 5, 19, 36, 34, 525900)]",[81.40364521591604],,[127.28440603222992],,[66.30562868943173],[81.09478418482554],[24.69068888888889],[9],"['0.357853833,0.707653294,0.269023028']"
['1113928'],"['46.87514905738404,-121.76652410374665']",[5000],"[UTCDateTime(2011, 9, 15, 20, 14, 30, 701000)]",[499.5699451602014],,[31.48367365612473],,[-205.1950752071936],[142.0368269863934],[19.951999999999998],[7],"['0.174876417,1.267818508,0.123864711']"
['1113523'],"['46.1981030329759,-122.17906203543858']",[2000],"[UTCDateTime(2011, 10, 1, 6, 17, 1, 975900)]",[27.316074294383576],,[115.22677398869567],,[18.999636638842233],[34.38700176341126],[22.951800000000002],[8],"['0.168462974,0.382876014,0.136808977']"
['1113183'],"['46.87514905738404,-121.76652410374665']",[4000],"[UTCDateTime(2011, 9, 15, 6, 54, 56, 1000)]",[94.68868076371119],,[63.08481823629776],,[92.06933715451358],[95.71942507453909],[20.882000000000012],[5],"['0.114606335,0.623848778,0.094068717']"
['1113158'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2011, 3, 30, 21, 44, 28, 551000)]",[30.63031746624037],,[275.8246707620719],,[37.838536947756445],[31.07291003231612],[5.79199999999999],[5],"['0.268599436,0.234803629,0.190192048']"
['1113098'],"['46.87513029592315,-121.75340646538375']",[4000],"[UTCDateTime(2011, 9, 14, 23, 44, 37, 900)]",[111.7493093571165],,[82.84955289501771],,[112.3695906772966],[111.57208438862409],[26.621800000000015],[5],"['0.043154321,0.156197688,0.033051066']"
['1112783'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2011, 9, 14, 11, 2, 23)]",[25.13277217963144],,[86.18841279869542],,[23.957998023086706],[22.08619585733521],[14.092857142857147],[7],"['0.19067366,0.542688461,0.147387843']"
['1112678'],"['46.866114696666216,-121.74031949484284']",[2000],"[UTCDateTime(2011, 8, 29, 13, 32, 48, 900000)]",[166.5094167847783],,[21.971385988952644],,[238.82044704377233],[70.97077348995627],[19.383333333333326],[6],"['0.214515771,2.493760279,0.140613785']"
['1112548'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2011, 9, 13, 11, 57, 31, 1000)]",[70.2819448254375],,[102.38013580819694],,[58.433806406887626],[75.71588557048304],[29.73533333333333],[6],"['0.511979842,1.58344768,0.432063439']"
['1112533'],"['46.92019694074074,-121.8320356667997']",[5000],"[UTCDateTime(2011, 8, 28, 18, 15, 13, 199900)]",[-37.72505467967855],,[212.79388889592266],,[-50.16524735565206],[-390.9343351637682],[-3.1716285714285886],[7],"['0.181850734,0.254009912,0.149220792']"
['1112198'],"['46.875110033554826,-121.74028883652306']",[3000],"[UTCDateTime(2011, 8, 27, 13, 48, 6, 201000)]",[681.9455018465098],,[13.650148594112286],,[52.71182863426109],[678.7643094493527],[5.901999999999997],[6],"['0.071006087,1.255848836,0.047505553']"
['1112173'],"['46.1981030329759,-122.17906203543858']",[2000],"[UTCDateTime(2011, 8, 27, 11, 4, 53, 826000)]",[69.99824772589066],,[123.24821486856833],,[76.15287152509254],[63.95099678883814],[11.655846153846161],[13],"['0.233340014,0.317430769,0.152959088']"
['1111668'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2011, 9, 10, 2, 7, 3, 725000)]",[46.984995821735325],,[142.92358352497394],,[50.96262940860197],[45.93717314461087],[30.8],[8],"['0.230757672,0.379708879,0.175975947']"
['1111608'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2011, 8, 25, 10, 44, 44, 100600)]",[53.055526453562216],,[145.72218920983596],,[54.33929268016165],[52.06101288967832],[11.286199999999997],[10],"['0.260195235,0.381790433,0.185316093']"
['1110378'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2011, 9, 6, 4, 6, 48, 999900)]",[104.08365882340289],,[97.5600369394295],,[103.52692247397344],[101.88341224872943],[23.84979999999999],[6],"['0.133219023,0.430559125,0.102065748']"
['1110263'],"['46.18009769655833,-122.16614442737654']",[2000],"[UTCDateTime(2011, 9, 5, 20, 3, 32, 649900)]",[88.16972480720237],,[223.17190599625735],,[82.28343579139292],[88.3847423607476],[45.492657142857134],[7],"['0.380961584,0.216301223,0.249429903']"
['1110218'],"['46.22510324318335,-122.19197326350762']",[2000],"[UTCDateTime(2011, 2, 20, 10, 20, 38)]",[28.22258633862519],,[226.79006528882877],,[33.513672069535815],[22.80772731399901],[28.54000000000002],[10],"['0.346781468,0.293448819,0.280627174']"
['1109783'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2011, 9, 4, 20, 59, 11, 826000)]",[56.189280209999374],,[139.66024692746052],,[61.86338044153869],[48.419475300694884],[44.633250000000004],[8],"['0.312439386,0.505675844,0.234127117']"
['1109723'],"['46.88414438843471,-121.7664978137748']",[4000],"[UTCDateTime(2011, 9, 4, 13, 27, 47)]",[49.261376935384746],,[91.28557730039327],,[42.5979237098695],[50.21135252594201],[29.14166666666668],[6],"['0.120407861,0.313168553,0.087263916']"
['1109258'],"['46.87514905738404,-121.76652410374665']",[4000],"[UTCDateTime(2011, 9, 4, 0, 38, 50, 350000)]",[60.97615496452754],,[61.78158957004829],,[58.24215831204353],[72.30641206294706],[29.69166666666666],[6],"['0.238417632,0.967756975,0.178405116']"
['1108743'],"['46.19809056202087,-122.16610639885269']",[3000],"[UTCDateTime(2011, 7, 14, 14, 21, 51, 175000)]",[7.182100712877955],,[335.1082315238597],,[11.232954889400906],[10.037664962389952],[16.35625],[8],"['0.548712333,0.225213651,0.285867972']"
['1108733'],"['46.86617096897022,-121.77966583962578']",[2000],"[UTCDateTime(2011, 7, 14, 13, 15)]",[507.0305884416472],,[29.012878467456158],,[71.48853826639625],[103.87456521973819],[26.4],[4],"['0.353100076,3.432072989,0.26693039']"
['1108558'],"['46.20709944700913,-122.17904512303906']",[1000],"[UTCDateTime(2011, 9, 1, 21, 28, 29, 1000)]",[-7.123960414354876],,[111.19608585323536],,[7.547193379752872],[-13.97768592581286],[16.37342857142857],[7],"['0.288380012,1.423725842,0.492188956']"
['1108548'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2011, 9, 1, 21, 22, 2, 1000)]",[58.92749882020811],,[157.0318159869722],,[60.23239115530564],[60.5851560445417],[24.01311111111111],[9],"['0.241538758,0.332166022,0.175307289']"
['1108528'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2011, 9, 1, 19, 38, 56, 750000)]",[24.231217792958713],,[144.28174332468606],,[42.28168457896299],[25.47402664023127],[34.8],[6],"['0.505086378,0.746507056,0.383660474']"
['1108453'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2011, 7, 13, 22, 12, 46)]",[38.50075395409234],,[97.1207380256662],,[42.58106147291507],[32.555823826543154],[12.819999999999993],[5],"['0.150049428,0.544661813,0.114476216']"
['1108233'],"['46.13503104659993,-122.1015351455152']",[2000],"[UTCDateTime(2011, 3, 17, 14, 34, 33, 875000)]",[-226.01248579208306],,[423.36131333293673],,[152.1833535923259],[124.05993374000633],[2.0928571428571394],[7],"['3.878709338,0.377377711,3.774471366']"
['1108098'],"['46.87508827028122,-121.72717121789552']",[3000],"[UTCDateTime(2011, 6, 30, 4, 20, 38, 750000)]",[272.82094801139965],,[52.73882284340689],,[255.71618511974918],[270.9993249144798],[3.666666666666662],[6],"['0.193987333,1.230351746,0.144959761']"
['1108093'],"['46.84810223097377,-121.72726971981652']",[3000],"[UTCDateTime(2011, 7, 12, 2, 14, 11, 425600)]",[58.193025426494785],,[125.70187600480651],,[68.64840945552433],[58.970524426072636],[25.77620000000001],[4],"['0.341869394,0.506778171,0.230132751']"
['1108033'],"['46.84814422957513,-121.75349183388761']",[1000],"[UTCDateTime(2011, 6, 29, 8, 1, 2, 799900)]",[46.028020166333775],,[177.981295361482],,[49.970512379787316],[45.45485948629152],[31.512299999999996],[4],"['0.656856472,0.622184205,0.400980993']"
['1107973'],"['46.84816297896432,-121.76660290551352']",[1000],"[UTCDateTime(2011, 6, 29, 3, 40, 3, 999900)]",[174.343508463037],,[61.17905697107981],,[171.08177948649254],[171.5838961309754],[18.889799999999997],[5],"['0.134703102,0.321673455,0.075612023']"
['1107873'],"['46.24304310218741,-122.14007877311387']",[13000],"[UTCDateTime(2011, 3, 17, 3, 33, 11, 475000)]",[31.657964270504024],,[193.0684643380438],,[33.14670524112881],[32.46407870776619],[0.19375000000000142],[8],"['0.724103252,0.40591362,0.687582668']"
['1107653'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2011, 7, 11, 5, 4, 29, 575000)]",[51.45173690413559],,[104.59995488568853],,[48.16402081001656],[46.02829745912327],[15.419999999999998],[5],"['0.297890674,0.729776719,0.227148376']"
['1107428'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2011, 7, 10, 4, 37, 19, 724900)]",[57.34729807396746],,[33.09716069523047],,[33.348056945032994],[19.038777777803446],[15.15813333333333],[6],"['0.150105449,1.667583667,0.115589194']"
['1107378'],"['46.84812398024422,-121.74038077174545']",[3000],"[UTCDateTime(2011, 6, 28, 4, 27, 30, 900)]",[74.13034705614272],,[100.9420463266369],,[78.35939000884353],[89.24256881889436],[11.266085714285733],[7],"['0.146842387,0.329097934,0.101292736']"
['1107343'],"['46.20711045312764,-122.19200287918224']",[7000],"[UTCDateTime(2011, 1, 24, 5, 27, 20, 25000)]",[55.85393319861473],,[178.08071298296747],,[54.92838069648439],[50.876451997067996],[3.709090909090918],[11],"['0.30482556,0.392780112,0.219709232']"
['1107253'],"['46.857119345562786,-121.74035013991426']",[5000],"[UTCDateTime(2011, 6, 27, 18, 54, 49)]",[194.17571145776873],,[17.007282945035374],,[191.07895937709074],[158.24194299126336],[60.75714285714285],[7],"['0.169824077,2.960384816,0.129158154']"
['1107208'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2011, 3, 15, 8, 43, 0, 249900)]",[68.14565141828109],,[165.1347115915426],,[63.365710902495685],[64.81047185899124],[39.47480000000001],[6],"['0.309702079,0.392375786,0.195055633']"
['1107158'],"['46.198131642827775,-122.21792897552922']",[1000],"[UTCDateTime(2011, 1, 24, 2, 18, 21, 274900)]",[34.37593976983751],,[161.050047805801],,[50.02597021323492],[26.26785543221104],[6.921228571428576],[7],"['0.389147177,0.515874818,0.293488057']"
['1107143'],"['46.857119345562786,-121.74035013991426']",[2000],"[UTCDateTime(2011, 6, 27, 16, 50, 24, 225000)]",[45.60494072790776],,[105.15329489820965],,[37.970947498096876],[43.37574216159439],[40.01],[5],"['0.349787831,0.65802177,0.239397859']"
['1107123'],"['46.84814422957513,-121.75349183388761']",[2000],"[UTCDateTime(2011, 6, 27, 12, 18, 36)]",[11.58987449130898],,[109.18646826329991],,[29.86002743523389],[-9.196635670246724],[52.82500000000001],[4],"['0.800024976,1.140674365,0.48619579']"
['1107028'],"['46.86613495468696,-121.75343493385125']",[2000],"[UTCDateTime(2011, 6, 26, 22, 27, 50, 475000)]",[59.67003488801609],,[58.05727741316434],,[60.408751433347135],[61.58867589654415],[20.575000000000003],[4],"['0.171922741,0.725653891,0.121538278']"
['1106998'],"['46.20709944700913,-122.17904512303906']",[4000],"[UTCDateTime(2011, 6, 26, 19, 56, 44)]",[47.813964346338444],,[97.71678973821346],,[39.859676007234874],[33.983151251385294],[13.785],[10],"['0.471649258,0.696526559,0.278234922']"
