event_ID,location,location_uncertainty(m),origin_time,direction(degrees),direction_sharpness(degrees)params_std_deviation,velocity(m/s),number_of_stationsdirection_snr(degrees),direction_sharpness(degrees),direction_snr(degrees),duration,number_of_stations,params_std_deviation
['1628048'],"['46.198123573380435,-122.20497332446621']",[2000],"[UTCDateTime(2014, 3, 9, 15, 40, 23)]",[49.70087885860886],,[102.82869586087047],,[52.46139497474127],[50.43575375279009],[26.65],[7],"['0.150038676,0.423352202,0.116357774']"
['1627943'],"['46.84810223097377,-121.72726971981652']",[4000],"[UTCDateTime(2014, 3, 9, 0, 43, 47, 23)]",[-19.78307823976529],,[67.4504093554354],,[-20.15447298753842],[-16.146944126320438],[6.450045999999998],[5],"['0.295208576,0.889506776,0.186389203']"
['1638548'],"['46.20711045312764,-122.19200287918224']",[0],"[UTCDateTime(2014, 3, 8, 15, 39, 49)]",[51.645167164391516],,[34.92143582447577],,[75.51792970626181],[69.5779358030026],[30.091666666666658],[6],"['0.147939899,1.728837728,0.143259537']"
['1626968'],"['46.20711045312764,-122.19200287918224']",[2000],"[UTCDateTime(2014, 3, 7, 23, 46, 2, 625010)]",[33.42461566580133],,[145.94651310597303],,[43.539434582914446],[26.96643479563705],[29.916686666666674],[9],"['0.344940198,0.645484148,0.270242537']"
['1624943'],"['46.20711045312764,-122.19200287918224']",[0],"[UTCDateTime(2014, 3, 6, 7, 41, 1, 975000)]",[58.850916915358525],,[89.13029906493186],,[68.81535701136973],[58.42497319204786],[10.891666666666666],[6],"['0.130315568,0.815137943,0.137811174']"
['1625248'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2014, 3, 6, 6, 26, 7, 400000)]",[28.44518506990134],,[145.85807450818294],,[24.00818143064636],[32.36536549056232],[25.410000000000004],[5],"['0.190506719,0.645114694,0.233946266']"
['1625543'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2014, 3, 6, 3, 13, 38, 825053)]",[28.241583898722382],,[132.995913730824],,[36.1278592100526],[30.620341220795343],[30.814391714285698],[7],"['0.259736424,0.71622837,0.223372997']"
['1625573'],"['46.84814422957513,-121.75349183388761']",[4000],"[UTCDateTime(2014, 3, 5, 2, 39, 30, 995937)]",[866.5713609775208],,[110.74834720649098],,[500.44138816682675],[-211.28976593777034],[31.079374],[8],"['0.352719775,0.52749179,0.223154589']"
['1623553'],"['46.857175605795106,-121.77968991796128']",[3000],"[UTCDateTime(2014, 3, 4, 21, 26, 32, 650260)]",[111.43974607366876],,[76.61184318035079],,[130.46770499980738],[108.05697915273608],[35.49052],[5],"['0.255486705,0.829874956,0.156796355']"
['1623448'],"['46.84812398024422,-121.74038077174545']",[2000],"[UTCDateTime(2014, 3, 4, 19, 26, 15, 260)]",[30.413040745882807],,[24.130063942927915],,[39.253764555938744],[24.730269876126933],[17.91051999999999],[5],"['0.265302401,2.53799146,0.183244671']"
['1614443'],"['46.857158352649165,-121.76657664960902']",[3000],"[UTCDateTime(2014, 2, 27, 1, 53, 35, 6)]",[18.94514147005909],,[61.38003084818991],,[7.025601928165649],[6.017745206971034],[22.757154857142865],[7],"['0.279218077,0.975415082,0.174800048']"
['1613043'],"['46.866153712122305,-121.76655038235573']",[4000],"[UTCDateTime(2014, 2, 25, 13, 37, 49, 7)]",[152.90482674161981],,[20.228784072466095],,[175.42187473251337],[147.11982911652998],[61.79168066666667],[6],"['0.131764023,1.261761257,0.079977233']"
['1611648'],"['46.83020517375389,-121.79286880585991']",[4000],"[UTCDateTime(2014, 2, 25, 12, 42, 37, 775000)]",[170.70187472988528],,[71.67004038625211],,[192.8049752684438],[174.16715186506974],[8.091666666666669],[6],"['0.220894098,0.66108593,0.153442351']"
['1609443'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2014, 2, 24, 12, 39, 33, 75000)]",[22.158527465402365],,[134.40963658087958],,[38.33343098410135],[9.499265780572877],[9.871428571428579],[7],"['0.270358074,0.556386396,0.214459561']"
['1603653'],"['46.18012116135813,-122.19204725531323']",[0],"[UTCDateTime(2014, 2, 20, 13, 48, 54)]",[-22.431053154644275],,[42.67744506347581],,[196.2646383285801],[-17.100287357930316],[62.86250000000001],[4],"['0.756804874,4.607242674,0.522977703']"
['1604243'],"['46.866153712122305,-121.76655038235573']",[2000],"[UTCDateTime(2014, 2, 19, 21, 5, 40, 925976)]",[32.96593338558799],,[21.249830282362435],,[20.183103995908052],[26.360145488546852],[22.56195199999999],[5],"['0.097803463,1.121240282,0.069717072']"
['1598043'],"['46.19814338020849,-122.24384028730665']",[4000],"[UTCDateTime(2014, 2, 17, 20, 34, 57, 725006)]",[293.41463183463327],,[725.3775774720143],,[293.41463183463327],[293.41463183463327],[27.825012000000008],[4],"['inf,inf,inf']"
['1591348'],"['46.84816297896432,-121.76660290551352']",[3000],"[UTCDateTime(2014, 2, 11, 12, 38, 20, 201382)]",[197.39590802880792],,[40.114810109602345],,[323.79097783813694],[191.75822857863528],[17.91109733333334],[6],"['0.428701922,1.731251834,0.234555869']"
['1587343'],"['46.20708697341162,-122.1660873724145']",[0],"[UTCDateTime(2014, 2, 6, 9, 6, 59)]",[35.35762174361367],,[204.52209150369706],,[33.22046025963175],[36.14161473869482],[7.480000000000001],[5],"['0.208944856,0.134287502,0.129273658']"
['1598968'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2014, 2, 5, 7, 28, 59)]",[66.23528442782953],,[66.31340708135251],,[56.009852412521866],[59.880316055918435],[6.542857142857149],[7],"['0.257513101,1.127915097,0.190855119']"
['1585063'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2014, 2, 4, 20, 49, 14)]",[88.37787692791774],,[105.30155850158441],,[72.49091589369012],[76.32806456177552],[6.479999999999995],[5],"['0.964409879,1.674898828,0.533164218']"
['1583458'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2014, 2, 3, 12, 21, 1)]",[320.37458652678964],,[73.52436543926318],,[686.9712654529684],[682.0415046092024],[6.674999999999993],[6],"['0.167308602,0.369398637,0.101397633']"
['1583448'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2014, 2, 3, 8, 45, 26)]",[284.6963774678043],,[123.72380897688214],,[289.1376166877875],[283.0867557753298],[7.391666666666661],[6],"['0.277204685,0.257403881,0.153746428']"
['1582653'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2014, 2, 3, 2, 26, 8)]",[319.14210910077037],,[79.59040761748237],,[318.2687360520298],[-40.12460023737936],[4.209999999999991],[5],"['0.049816837,0.132857517,0.044929131']"
['1582648'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2014, 2, 2, 21, 6, 26)]",[47.55531209274038],,[30.09393072104145],,[55.53119672967011],[46.712886818945734],[9.485714285714286],[7],"['0.2820353,2.922694731,0.225597225']"
['1582643'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2014, 2, 2, 19, 4, 41)]",[-50.69650967062896],,[233.589401575241],,[309.303490329371],[-50.69650967062897],[13.625000000000007],[4],"['inf,inf,inf']"
['1583558'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2014, 2, 2, 13, 25, 12)]",[310.76633699286805],,[134.03346046132447],,[311.3037039799137],[309.01382625696294],[9.025],[6],"['0.198648004,0.199185296,0.114732539']"
['1583553'],"['46.84818022840977,-121.77971398589368']",[3000],"[UTCDateTime(2014, 2, 2, 10, 9, 49, 56)]",[258.7330041768816],,[34.811185520035224],,[-7.033547739499871],[270.0444849335608],[2.8751120000000063],[6],"['0.416039182,2.807960813,0.318736291']"
['1583543'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2014, 2, 2, 10, 0, 3)]",[24.32274798664056],,[89.18748646390513],,[15.174299390081991],[22.642457058371328],[8.08571428571428],[7],"['0.23911823,0.766494333,0.188743525']"
['1583463'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2014, 2, 2, 9, 11, 45)]",[282.61296525674385],,[154.87513340021502],,[283.7029980403663],[280.90817713356273],[7.50833333333333],[6],"['0.364581805,0.237609563,0.202716497']"
['1895248'],"['43.722657424734365,-121.27073020665527']",[2000],"[UTCDateTime(2014, 2, 2, 3, 33, 29, 100000)]",[105.02909033240323],,[617.366111481086],,[104.35302503534392],[104.7984257176911],[2.0249999999999915],[4],"['2.618910649,0.03558044,2.399595709']"
['1582163'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2014, 2, 2, 0, 1, 1)]",[14.365045985867706],,[98.02629228104547],,[1.9075181705564928],[21.615660800373913],[19.649999999999995],[6],"['0.187493576,0.656627552,0.172505523']"
['1582068'],"['43.71366514951272,-121.29555431916246']",[1000],"[UTCDateTime(2014, 2, 1, 15, 44, 52, 75000)]",[145.46466304074326],,[36.77850597742897],,[161.56524433156196],[-569.1833332190016],[6.887500000000003],[4],"['0.202215267,2.359577711,0.214330483']"
['1582058'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2014, 2, 1, 14, 51, 20, 925007)]",[290.00568545888217],,[117.76524637259674],,[288.60472223717437],[289.00878940907506],[11.82501399999999],[6],"['0.166870576,0.163981282,0.092316478']"
['1582053'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2014, 2, 1, 14, 27, 30)]",[291.77344163478625],,[155.83980177736413],,[289.83484947034793],[290.49640552350513],[23.13333333333334],[6],"['0.160789581,0.121919689,0.088986172']"
['1898558'],"['43.722662137048054,-121.28314040528151']",[0],"[UTCDateTime(2014, 2, 1, 13, 46, 57)]",[318.6488720751995],,[31.594752865805216],,[318.9958839257247],[312.83859763109785],[4.64166666666667],[6],"['0.147276071,0.936655321,0.096803075']"
['1898553'],"['43.73166247561025,-121.28313483262217']",[1000],"[UTCDateTime(2014, 2, 1, 12, 42, 56)]",[215.17900949972991],,[74.635693626875],,[215.1790094997299],[215.17900949972986],[4.937500000000007],[4],"['inf,inf,inf']"
['1605943'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2014, 2, 1, 10, 38, 9)]",[294.34051869548375],,[211.082472271938],,[294.44022852804335],[294.0305131978935],[8.012499999999996],[4],"['0.427723302,0.174013047,0.245197714']"
['1576348'],"['46.84810223097377,-121.72726971981652']",[4000],"[UTCDateTime(2014, 1, 28, 11, 52, 8, 28)]",[19.95686142642694],,[31.483293189726613],,[-15.850358548246666],[14.036737693257914],[18.281306],[8],"['0.195630365,2.085916686,0.16474365']"
['1576343'],"['46.87519633630274,-121.8058770685393']",[3000],"[UTCDateTime(2014, 1, 28, 11, 35, 50, 800028)]",[249.12845337993124],,[372.02289419157574],,[250.66202137856897],[248.32380753865755],[23.962556000000006],[4],"['0.303537655,0.099942994,0.14716035']"
['1573443'],"['46.857158352649165,-121.76657664960902']",[4000],"[UTCDateTime(2014, 1, 27, 0, 36, 50, 758)]",[46.94072761890597],,[51.8913219476333],,[58.60641239568815],[41.40721366373658],[38.99437314285716],[7],"['0.089303098,0.542479407,0.06693746']"
['1572448'],"['46.20711045312764,-122.19200287918224']",[1000],"[UTCDateTime(2014, 1, 26, 12, 22, 32, 675000)]",[98.31825070956027],,[68.76237629015799],,[95.14749675873374],[100.05443420383143],[20.05],[7],"['0.240763859,0.834371075,0.175239155']"
['1570158'],"['43.722657424734365,-121.27073020665527']",[1000],"[UTCDateTime(2014, 1, 23, 17, 6, 50)]",[130.5591832580032],,[30.172764402260963],,[171.39192815607365],[126.668680710324],[10.675000000000004],[4],"['0.395620012,4.350911181,0.202912643']"
['1570148'],"['46.21609584681671,-122.17902820341816']",[0],"[UTCDateTime(2014, 1, 23, 7, 11, 4)]",[-1.220970338929239],,[169.44170420561227],,[-1.220970338929227],[-1.2209703389292175],[15.17000000000001],[5],"['inf,inf,inf']"
['1569678'],"['43.73165170242223,-121.25831072249052']",[1000],"[UTCDateTime(2014, 1, 22, 16, 56, 36)]",[0.7182246577947399],,[138.37209355180792],,[2.790300490548601],[-0.8784579886348434],[7.6083333333333245],[6],"['0.256298069,0.235092938,0.111688204']"
['1569548'],"['43.72266752255002,-121.30796080697908']",[1000],"[UTCDateTime(2014, 1, 22, 14, 48, 17, 925000)]",[102.56765521758568],,[72.21990275192063],,[102.56765521758557],[102.56765521758567],[6.762499999999996],[4],"['inf,inf,inf']"
['1569553'],"['43.73165776234017,-121.2707227764444']",[2000],"[UTCDateTime(2014, 1, 22, 13, 51, 15, 125000)]",[0.9067248986568502],,[77.12919501608228],,[-4.3961706114087775],[0.518810236278388],[3.080000000000001],[5],"['0.358617363,0.709063987,0.181081369']"
['1569568'],"['43.7226655029867,-121.29555060557466']",[0],"[UTCDateTime(2014, 1, 22, 9, 17, 5)]",[-10.867956726220608],,[61.41424144446964],,[-8.39162032135553],[-9.843370207114354],[6.0],[4],"['0.022202158,0.081644243,0.017118852']"
['1567573'],"['43.722651366046065,-121.25832001025157']",[1000],"[UTCDateTime(2014, 1, 18, 17, 48, 59)]",[67.64929785072499],,[46.45418845175909],,[44.44601388641366],[71.85100991906307],[9.01666666666666],[6],"['0.137126447,1.446377932,0.13232971']"
['1567553'],"['43.73165170242223,-121.25831072249052']",[1000],"[UTCDateTime(2014, 1, 18, 13, 30, 29)]",[200.36332229179584],,[227.68500351399038],,[200.3633222917958],[200.3633222917958],[7.774999999999999],[4],"['inf,inf,inf']"
['1567003'],"['43.722635209548,-121.2334996263343']",[1000],"[UTCDateTime(2014, 1, 17, 19, 49, 29)]",[183.56554709241217],,[75.81371980878403],,[192.30875788153148],[177.2354237097802],[6.791666666666667],[6],"['0.193128538,0.575648712,0.13109238']"
['1566973'],"['43.70464324854651,-121.2459320935766']",[2000],"[UTCDateTime(2014, 1, 17, 13, 29, 16)]",[-208.9615108061532],,[43.1661098085881],,[504.16773250722616],[-210.47555647330026],[4.462500000000013],[4],"['0.293948805,0.450506283,0.23677127']"
['1566958'],"['43.7226655029867,-121.29555060557466']",[1000],"[UTCDateTime(2014, 1, 17, 11, 18, 14)]",[298.0667743440997],,[80.50409593805361],,[288.491956847971],[300.7320121722584],[9.710000000000003],[5],"['0.402610785,0.856076471,0.247197344']"
['1566953'],"['43.71366716866631,-121.30796266377315']",[0],"[UTCDateTime(2014, 1, 17, 9, 22, 46)]",[88.74811468872569],,[114.67871906530853],,[88.74811468872566],[88.74811468872569],[5.82500000000001],[4],"['inf,inf,inf']"
['1566998'],"['43.722662137048054,-121.28314040528151']",[0],"[UTCDateTime(2014, 1, 17, 3, 42, 57)]",[311.0408784508147],,[81.61047694217362],,[312.8410394020579],[312.28150952836876],[5.059999999999991],[5],"['0.082876575,0.176815502,0.058834635']"
['1566483'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2014, 1, 16, 20, 56, 48, 900051)]",[138.6455110067925],,[65.51367083448984],,[143.3756971004782],[142.22310937853783],[25.325102],[6],"['0.202134744,0.667874867,0.138223423']"
['1566473'],"['43.722635209548,-121.2334996263343']",[2000],"[UTCDateTime(2014, 1, 16, 19, 25, 24)]",[-198.9401368033102],,[124.40337846614516],,[-199.27804745778278],[-202.90978735967283],[10.168749999999996],[8],"['0.228423156,0.364393459,0.135496319']"
['1566468'],"['43.722662137048054,-121.28314040528151']",[1000],"[UTCDateTime(2014, 1, 16, 7, 31, 48)]",[189.65891148841825],,[103.8340431353508],,[194.2720647210677],[188.03071986985097],[4.899999999999994],[5],"['0.434821321,0.761944859,0.345569098']"
['1566463'],"['43.7226655029867,-121.29555060557466']",[1000],"[UTCDateTime(2014, 1, 16, 3, 59, 30)]",[119.16855977295639],,[25.03452747659273],,[125.44785357107098],[121.45070629474475],[7.830000000000007],[5],"['0.367531757,1.274445391,0.209762442']"
['1564843'],"['46.866114696666216,-121.74031949484284']",[3000],"[UTCDateTime(2014, 1, 14, 16, 44, 8, 999999)]",[-205.2050814323056],,[22.713034195777656],,[148.41287800865064],[128.03831386370274],[15.124998],[6],"['0.131855236,1.422566109,0.087380049']"
['1559643'],"['43.7226655029867,-121.29555060557466']",[0],"[UTCDateTime(2014, 1, 4, 13, 47, 31, 975000)]",[202.25055396872096],,[45.15245066206972],,[197.97507465985788],[188.54591206401977],[11.199999999999989],[6],"['0.190001861,1.579395077,0.162447719']"
['1561848'],"['46.85713959923772,-121.75346339001669']",[4000],"[UTCDateTime(2014, 1, 8, 9, 40, 44, 50573)]",[110.88764832247936],,[20.02093819269115],,[-0.6846803558337682],[128.44663734355322],[19.88686028571428],[7],"['0.218391416,2.451513647,0.151708546']"
['1561168'],"['46.866114696666216,-121.74031949484284']",[1000],"[UTCDateTime(2014, 1, 7, 17, 59, 55, 19)]",[31.13425310046127],,[61.42618430785987],,[12.534217368853971],[35.10971954956913],[6.641704666666655],[6],"['0.189098932,0.88652334,0.130112161']"
['1557143'],"['43.7226655029867,-121.29555060557466']",[1000],"[UTCDateTime(2014, 1, 2, 9, 36, 48)]",[-18.735495152791415],,[127.09956283040071],,[-11.484866291795106],[-13.427908107525967],[5.650000000000006],[4],"['0.494818535,0.67336843,0.350773641']"
['1558083'],"['43.71366716866631,-121.30796266377315']",[1000],"[UTCDateTime(2014, 1, 2, 3, 57, 15, 150000)]",[-1.5374626791248494],,[139.41938322622602],,[-1.5374626791247756],[-1.5374626791248727],[7.300000000000004],[4],"['inf,inf,inf']"
['1558058'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2014, 1, 1, 17, 35, 58, 600595)]",[128.5823218322516],,[66.75226602468251],,[134.2662522402691],[132.6796907457827],[22.415475714285712],[7],"['0.117915064,0.387893426,0.077107252']"
['1556253'],"['43.7226655029867,-121.29555060557466']",[1000],"[UTCDateTime(2014, 1, 1, 14, 18, 56)]",[185.00913533355222],,[174.98371738042954],,[186.4928151347262],[182.09806435458995],[5.369999999999993],[5],"['0.378838259,0.3780751,0.252316214']"
['1560043'],"['46.866092938062245,-121.72720406606092']",[2000],"[UTCDateTime(2014, 1, 6, 9, 15, 1, 5)]",[278.21826774174946],,[98.63362737745241],,[275.7380379179265],[278.9884353541943],[14.750010000000016],[7],"['0.133008117,0.366908922,0.092465481']"
['1559848'],"['43.722662137048054,-121.28314040528151']",[2000],"[UTCDateTime(2014, 1, 5, 10, 57, 53)]",[320.14810996714067],,[91.55555437299076],,[322.53061443473985],[320.548252373382],[7.429999999999995],[5],"['0.072699553,0.180856919,0.051180886']"
['1559853'],"['43.7226655029867,-121.29555060557466']",[1000],"[UTCDateTime(2014, 1, 5, 10, 45, 28)]",[-27.308079589748875],,[11.641146052097229],,[-390.32340430945123],[66.01803078776805],[8.262499999999996],[4],"['0.836603132,8.276631357,0.554452804']"
['1554643'],"['43.73165170242223,-121.25831072249052']",[3000],"[UTCDateTime(2013, 12, 29, 18, 27, 49, 775000)]",[198.71673796235174],,[48.77125175919651],,[238.076037977872],[197.86630926088534],[11.885714285714284],[7],"['0.244976903,0.905721476,0.144402919']"
['1550348'],"['43.73165776234017,-121.2707227764444']",[3000],"[UTCDateTime(2013, 12, 28, 19, 31, 40)]",[-16.662729369255523],,[15.775035282473763],,[-6.354818160626435],[163.49771083956662],[10.557142857142862],[7],"['0.202600766,2.07322121,0.106906929']"
['1550758'],"['46.18911760617305,-122.19203246958193']",[2000],"[UTCDateTime(2013, 12, 28, 14, 37, 44, 100004)]",[41.753349470300485],,[86.56961897343093],,[47.69592374181945],[58.35809992818324],[10.555563555555551],[9],"['0.185515786,0.563929117,0.128291363']"
['1549448'],"['46.866153712122305,-121.76655038235573']",[4000],"[UTCDateTime(2013, 12, 27, 1, 18, 17, 1384)]",[211.886490917158],,[110.48341333286643],,[228.35306559417373],[196.9780449260418],[20.224196571428564],[7],"['0.19716609,0.504134361,0.150751234']"
['1555458'],"['43.71365707289929,-121.27073763382815']",[1000],"[UTCDateTime(2013, 12, 25, 4, 6, 13)]",[172.55691875625882],,[171.4696324564144],,[172.00897728212192],[173.5950524843791],[8.291666666666666],[6],"['0.413239715,0.217413731,0.263240551']"
['1551548'],"['43.73166247561025,-121.28313483262217']",[0],"[UTCDateTime(2013, 12, 24, 14, 49, 13)]",[159.0337428283142],,[767.5765118237199],,[159.0337428283142],[159.0337428283142],[4.3500000000000085],[4],"['inf,inf,inf']"
['1551243'],"['46.88410535622891,-121.7402581649468']",[6000],"[UTCDateTime(2013, 12, 24, 8, 58, 45, 2981)]",[318.6754098220323],,[74.34532835689922],,[684.2036259271975],[-29.830964683018703],[2.649712000000001],[8],"['0.251580677,0.673452999,0.181276417']"
['1542843'],"['46.2341172378709,-122.2178866673818']",[3000],"[UTCDateTime(2013, 12, 21, 11, 25, 9, 900019)]",[63.80285688329385],,[19.19929525171264],,[247.7203635278197],[289.81751114045363],[28.390038000000004],[5],"['0.384309452,4.62997325,0.254143463']"
['1536948'],"['46.21612446879534,-122.21790783048773']",[2000],"[UTCDateTime(2013, 12, 18, 8, 54, 41, 425119)]",[38.28716154751972],,[136.37387581265335],,[55.94767710228559],[30.21236390439376],[16.207380857142862],[7],"['0.346862989,0.642296302,0.303393169']"
['1535948'],"['43.71364361188018,-121.24592095737853']",[1000],"[UTCDateTime(2013, 12, 16, 19, 23, 22)]",[-13.15697971416481],,[152.0961552008348],,[-13.202787843629903],[-13.967285435994647],[9.941666666666672],[6],"['0.216510678,0.13819382,0.125514229']"
['1535943'],"['43.722635209548,-121.2334996263343']",[1000],"[UTCDateTime(2013, 12, 16, 19, 17, 20)]",[5.952830280152886],,[95.02895978124408],,[-2.071186674735791],[16.603230666756563],[6.607142857142861],[7],"['0.301076264,0.350133756,0.119058072']"
['1535258'],"['43.722635209548,-121.2334996263343']",[1000],"[UTCDateTime(2013, 12, 16, 17, 42, 5)]",[502.47164210723344],,[50.06947758977079],,[150.14966276684646],[502.91426175440074],[8.457142857142859],[7],"['0.144683928,0.72510501,0.071242513']"
['1534453'],"['43.722635209548,-121.2334996263343']",[1000],"[UTCDateTime(2013, 12, 14, 18, 2, 30)]",[187.01650060506262],,[21.142463500959014],,[204.67707999610684],[189.82577903101637],[12.430000000000001],[10],"['0.156182701,1.301582904,0.087020564']"
['1534158'],"['46.23408860375573,-122.17899434249468']",[1000],"[UTCDateTime(2013, 12, 13, 22, 3, 42, 275012)]",[52.75985152273884],,[269.2731752226034],,[68.27539212778198],[45.72937289156395],[9.84169066666667],[6],"['0.422416745,0.423379074,0.383281805']"
['1532053'],"['43.722651366046065,-121.25832001025157']",[1000],"[UTCDateTime(2013, 12, 12, 19, 6, 43)]",[130.34210207838998],,[27.088576134328406],,[133.3118221521105],[128.4880202767366],[7.900000000000006],[4],"['0.065408577,0.507120169,0.036937006']"
['1530048'],"['46.87513029592315,-121.75340646538375']",[2000],"[UTCDateTime(2013, 12, 11, 13, 4, 26, 999995)]",[108.79840368539739],,[114.5554352577324],,[120.40100344565923],[116.14438603784772],[9.329989999999999],[5],"['0.287492156,0.721667593,0.2140739']"
['1530043'],"['46.189106604716805,-122.17907894062105']",[1000],"[UTCDateTime(2013, 12, 11, 7, 52, 53, 199995)]",[-20.18900794260214],,[124.44446004078152],,[-17.1247256618127],[-19.320982569731584],[11.412489999999998],[4],"['0.098069315,0.147013861,0.064227098']"
['1528948'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2013, 12, 10, 18, 54, 18, 31)]",[47.29391523629179],,[66.94909170307895],,[49.54693069118281],[46.069541654589585],[21.991728666666685],[6],"['0.078049897,0.32327883,0.056812598']"
['1528443'],"['43.7226655029867,-121.29555060557466']",[1000],"[UTCDateTime(2013, 12, 6, 8, 22, 24, 575000)]",[216.32434210129358],,[43.65141317461422],,[207.21044520004486],[210.6616933578219],[5.019999999999999],[5],"['0.046762144,0.373132415,0.047186014']"
['1523163'],"['43.722651366046065,-121.25832001025157']",[2000],"[UTCDateTime(2013, 12, 5, 15, 10, 14)]",[144.20482432870318],,[47.786452801501156],,[141.47758977604514],[144.60495286246467],[7.624999999999993],[4],"['0.049524272,0.15950569,0.025318576']"
['1519863'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2013, 12, 2, 15, 18, 15, 797849)]",[92.8522952260955],,[140.46690696389632],,[85.40644793803398],[95.69285159076311],[6.895698000000003],[4],"['0.446385362,0.697899688,0.332836572']"
['1518643'],"['46.85713959923772,-121.75346339001669']",[4000],"[UTCDateTime(2013, 12, 1, 6, 52, 44, 675005)]",[142.63620772265054],,[65.02296083001735],,[-208.77694280069898],[143.82797846700598],[23.83751],[8],"['0.262667622,0.714290149,0.158305807']"
['1530163'],"['46.18911760617305,-122.19203246958193']",[2000],"[UTCDateTime(2013, 11, 30, 5, 45, 35, 975007)]",[864.1517845306435],,[88.76391801986732],,[-195.08317612976543],[-200.4653231834409],[8.970013999999997],[5],"['0.547844928,1.007630072,0.359563693']"
['1530158'],"['46.857119345562786,-121.74035013991426']",[3000],"[UTCDateTime(2013, 11, 30, 5, 28, 33, 7)]",[221.6514130899093],,[49.02676456842349],,[207.29489507050664],[207.54327719806022],[11.375014],[8],"['0.137308993,1.023826069,0.110111487']"
['1560558'],"['46.85709759162653,-121.72723690003168']",[5000],"[UTCDateTime(2013, 11, 29, 8, 36, 42, 903)]",[219.3355639648615],,[88.17228343406919],,[236.1013096605619],[212.82362229905297],[4.564306000000002],[8],"['0.36092022,1.16660877,0.297900514']"
['1514178'],"['46.82098490274946,-121.66184580384439']",[8000],"[UTCDateTime(2013, 11, 25, 11, 13, 57, 300283)]",[48.843267652103],,[40.619320572004504],,[16.99587787998066],[31.072756767793518],[9.242232666666672],[6],"['0.278506648,1.250700767,0.174668911']"
['1514148'],"['46.866114696666216,-121.74031949484284']",[2000],"[UTCDateTime(2013, 11, 25, 5, 27, 37, 285)]",[190.41264608096844],,[41.03148761277613],,[205.31614518902214],[191.09090905357803],[8.357712857142868],[7],"['0.134669498,0.886221909,0.088994359']"
['1510563'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2013, 11, 20, 18, 16, 24, 675040)]",[296.3860618904325],,[155.0657461236969],,[296.1945063078496],[296.3343367564561],[6.4750800000000055],[4],"['0.623216009,0.742271147,0.452069859']"
['1510548'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2013, 11, 20, 11, 33, 5)]",[75.78184425260419],,[220.48488376381317],,[63.66767925993357],[80.16654742002095],[5.4500000000000055],[5],"['0.465250155,0.705447527,0.38100642']"
['1503163'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2013, 11, 12, 10, 27, 51)]",[47.91789047071734],,[105.49759908926843],,[56.340044629618276],[35.40268202845266],[7.349999999999999],[7],"['0.326998442,0.731439843,0.25882062']"
['1502903'],"['46.866114696666216,-121.74031949484284']",[4000],"[UTCDateTime(2013, 11, 9, 19, 27, 25, 2)]",[217.00561567516357],,[55.475897451265745],,[217.6134417034481],[207.9006633575559],[11.40714685714285],[7],"['0.068281557,0.417582566,0.052987864']"
['1502913'],"['46.21611639592763,-122.20494795042616']",[1000],"[UTCDateTime(2013, 11, 9, 16, 52, 1, 175000)]",[48.36647253768429],,[164.14036147653786],,[49.75397583003615],[57.210075240238346],[22.13571428571428],[7],"['0.346434731,0.392122858,0.237392723']"
['1502938'],"['46.866153712122305,-121.76655038235573']",[3000],"[UTCDateTime(2013, 11, 9, 6, 36, 30, 2)]",[113.69644347868761],,[65.37682473660101],,[136.28051589189414],[126.09811848023817],[10.74167066666665],[6],"['0.339720915,1.347413803,0.205250222']"
['1501148'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2013, 11, 6, 17, 21, 31)]",[39.80345541403483],,[83.6378051630683],,[40.336388976993476],[26.803048324760592],[7.9142857142857155],[7],"['0.280580997,0.7752028,0.224717001']"
