event_ID,location,location_uncertainty(m),origin_time,direction(degrees),direction_sharpness(degrees)params_std_deviation,velocity(m/s),number_of_stationsdirection_snr(degrees),direction_sharpness(degrees),direction_snr(degrees),duration,number_of_stations,params_std_deviation
['3152333'],"['46.78513430830127,-121.7274990618354']",[8000],"[UTCDateTime(2021, 2, 19, 11, 38, 26, 275000)]",[162.02393021236406],,[55.89431457638772],,[-567.3961625839232],[506.428718876925],[44.08181818181818],[11],"['0.58327041,1.335380044,0.475395405']"
['3151758'],"['46.84814422957513,-121.75349183388761']",[5000],"[UTCDateTime(2021, 2, 14, 6, 21, 14, 800000)]",[-392.021919303143],,[31.94588767508007],,[8.26366711528588],[-26.683832373390484],[12.53076923076923],[13],"['0.194320679,1.498721115,0.140866039']"
['3145398'],"['46.198123573380435,-122.20497332446621']",[0],"[UTCDateTime(2020, 11, 18, 7, 54, 24)]",[37.136162423626615],,[62.82311991481249],,[33.19607105405099],[34.33653188269812],[47.11000000000001],[5],"['0.07112234,0.499826195,0.058105639']"
['3145178'],"['46.866114696666216,-121.74031949484284']",[0],"[UTCDateTime(2020, 11, 16, 11, 36, 54, 97)]",[50.64609071259825],,[243.15514901813086],,[50.64609071259826],[50.64609071259825],[53.87519399999999],[4],"['inf,inf,inf']"
['3144928'],"['46.83912860071021,-121.74041139034455']",[2000],"[UTCDateTime(2020, 11, 12, 2, 35, 1)]",[293.5698457662983],,[77.08947110391856],,[266.3797570041134],[277.078442828857],[21.605000000000004],[10],"['0.384248695,0.961092497,0.255247831']"
['3145228'],"['46.857074337431285,-121.71412367109895']",[4000],"[UTCDateTime(2020, 11, 11, 20, 39, 4)]",[133.81838584238807],,[51.59110409195916],,[142.1328029516141],[499.8754693539357],[19.587500000000006],[8],"['0.193631708,0.785155041,0.13401884']"
['3144878'],"['46.866153712122305,-121.76655038235573']",[3000],"[UTCDateTime(2020, 11, 11, 17, 33, 29, 580000)]",[95.05937964300006],,[18.63490496465984],,[500.2597790834951],[107.33053893805449],[44.03142857142858],[7],"['0.166598496,2.715725365,0.12732852']"
['3144873'],"['46.84810223097377,-121.72726971981652']",[1000],"[UTCDateTime(2020, 11, 11, 16, 45, 41, 550000)]",[-21.265898127111626],,[118.76341614448164],,[-22.805206468396683],[-21.339083706645596],[6.649999999999983],[5],"['0.118542922,0.250869205,0.086403779']"
['3144808'],"['46.857119345562786,-121.74035013991426']",[4000],"[UTCDateTime(2020, 11, 9, 18, 21, 17, 900000)]",[262.00350466321504],,[17.24567880044937],,[506.02969134060805],[180.3565853038988],[21.031249999999993],[8],"['0.260097868,4.317442339,0.182671853']"
['3144748'],"['46.866114696666216,-121.74031949484284']",[2000],"[UTCDateTime(2020, 11, 9, 10, 25, 51, 14)]",[679.2086714509721],,[26.354334269960543],,[302.6853002283867],[318.2602130426305],[12.185742285714278],[7],"['0.093966152,0.990694139,0.066545778']"
['3150038'],"['46.866153712122305,-121.76655038235573']",[5000],"[UTCDateTime(2021, 1, 22, 14, 1, 15)]",[38.22173753484318],,[12.399132892602248],,[44.09678685024517],[117.6219657319643],[13.684999999999999],[10],"['0.17493783,3.324565837,0.121848189']"
['3189663'],"['46.857119345562786,-121.74035013991426']",[3000],"[UTCDateTime(2020, 11, 9, 6, 3, 57, 14)]",[319.9998238723541],,[82.9621510727171],,[-51.07745720506275],[319.7232588993186],[9.231278000000003],[8],"['0.090476311,0.26129887,0.058596288']"
['3144733'],"['46.866114696666216,-121.74031949484284']",[2000],"[UTCDateTime(2020, 11, 9, 4, 46, 25, 14)]",[323.55665045963303],,[35.76593851556694],,[685.4765439980042],[679.0023110704819],[13.200028],[8],"['0.238321015,1.628466404,0.163213662']"
['3149918'],"['46.866153712122305,-121.76655038235573']",[4000],"[UTCDateTime(2021, 1, 21, 15, 14, 40)]",[12.158793015515208],,[51.353584186637974],,[14.42450485854148],[11.885286737507242],[14.887499999999992],[8],"['0.083978147,0.370052225,0.059305131']"
['3149933'],"['46.84812398024422,-121.74038077174545']",[4000],"[UTCDateTime(2021, 1, 21, 7, 11, 46)]",[-8.13569020548611],,[100.9707985332643],,[-386.18367952153636],[-10.212236323225248],[20.91666666666666],[9],"['0.354651636,0.767614563,0.252529192']"
['3144673'],"['46.857158352649165,-121.76657664960902']",[5000],"[UTCDateTime(2020, 11, 7, 23, 50, 42)]",[68.71956209799033],,[20.680115969340616],,[137.20254919936264],[54.79892346752076],[14.113333333333326],[15],"['0.168818183,2.436563608,0.124921545']"
['3149893'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2021, 1, 21, 0, 4, 21)]",[188.91895231259653],,[79.05613126212316],,[200.08353361769713],[202.8274047363531],[22.74999999999999],[6],"['0.418092071,0.926977627,0.244908928']"
['3150288'],"['46.857119345562786,-121.74035013991426']",[2000],"[UTCDateTime(2021, 1, 20, 22, 23, 2)]",[175.4161769323236],,[43.36549494910551],,[173.95466854652463],[-205.60909766966128],[65.54999999999998],[5],"['0.195126592,1.092934155,0.131254854']"
['3144648'],"['46.20711999176598,-122.20496064015421']",[1000],"[UTCDateTime(2020, 11, 7, 2, 51, 14)]",[85.06513257777911],,[104.08926400605267],,[84.19452214635133],[86.71543089087425],[19.864285714285717],[7],"['0.143551582,0.288594585,0.111269646']"
['3149773'],"['46.86613495468696,-121.75343493385125']",[4000],"[UTCDateTime(2021, 1, 19, 21, 0, 36)]",[18.879424505073878],,[69.42791577906775],,[19.86026593101426],[20.487942045027715],[34.50833333333333],[6],"['0.194698635,0.599812087,0.126735933']"
['3149733'],"['46.866114696666216,-121.74031949484284']",[2000],"[UTCDateTime(2021, 1, 19, 16, 2, 52, 210)]",[61.00260942033884],,[41.658982443280095],,[48.83424965119027],[46.92487995029997],[62.36042],[5],"['0.146913804,0.818366245,0.099321706']"
['3149718'],"['46.857175605795106,-121.77968991796128']",[5000],"[UTCDateTime(2021, 1, 19, 10, 11, 47)]",[-0.4032198267146829],,[63.538896657056505],,[-30.651684937387802],[11.517703513649462],[14.439999999999992],[10],"['0.260818435,0.763645122,0.155855125']"
['3149823'],"['46.857175605795106,-121.77968991796128']",[4000],"[UTCDateTime(2021, 1, 17, 1, 31, 16)]",[-28.67246673671402],,[30.19779493259968],,[315.9844936803313],[21.408269624150883],[27.63571428571429],[7],"['0.386731137,2.590852587,0.253125323']"
['3149818'],"['46.857158352649165,-121.76657664960902']",[5000],"[UTCDateTime(2021, 1, 17, 0, 14, 54)]",[20.693355154671842],,[49.27543178075816],,[0.34570511643431856],[39.37949235568896],[16.71500000000001],[10],"['0.180738428,0.753462623,0.111603387']"
['3144253'],"['46.866153712122305,-121.76655038235573']",[4000],"[UTCDateTime(2020, 11, 2, 6, 24, 34, 200114)]",[31.256071656668567],,[77.89422976107102],,[41.39035786938926],[43.1692900332977],[26.383561333333333],[6],"['0.191663351,0.632590358,0.142894417']"
['3149803'],"['46.857119345562786,-121.74035013991426']",[3000],"[UTCDateTime(2021, 1, 15, 23, 29, 2, 400008)]",[-19.929670818568216],,[73.79321689810372],,[-36.70117920396515],[-22.832507476204206],[11.725016],[8],"['0.164865753,0.61212755,0.111521839']"
['3148963'],"['46.866114696666216,-121.74031949484284']",[1000],"[UTCDateTime(2021, 1, 14, 12, 19, 38, 13)]",[209.97507135694326],,[47.478778012470364],,[207.07351095673008],[210.95069477208892],[11.120026000000001],[5],"['0.031121354,0.129305978,0.018187362']"
['3144223'],"['46.86617096897022,-121.77966583962578']",[4000],"[UTCDateTime(2020, 11, 1, 9, 30, 43, 975000)]",[9.44736933400395],,[55.95376142763181],,[32.126797541724926],[16.69221385494914],[21.02142857142856],[7],"['0.252835491,1.13570945,0.195764918']"
['3144293'],"['46.866114696666216,-121.74031949484284']",[3000],"[UTCDateTime(2020, 11, 1, 6, 31, 33, 540)]",[321.9572605701539],,[90.9731149761067],,[-34.41858585947343],[-35.09982683145101],[22.166079999999997],[10],"['0.181046601,0.573647563,0.131197315']"
['3144283'],"['46.866114696666216,-121.74031949484284']",[3000],"[UTCDateTime(2020, 11, 1, 2, 46, 21, 540)]",[308.74022566092617],,[60.12801441746649],,[304.1306057665992],[308.9170356174152],[10.317746666666661],[9],"['0.222551625,0.92690056,0.158307887']"
['3144143'],"['46.85709759162653,-121.72723690003168']",[2000],"[UTCDateTime(2020, 10, 31, 16, 29, 16, 99999)]",[251.38037931669464],,[47.26612867291783],,[246.38320095340396],[229.92751664824326],[11.739998000000003],[5],"['0.263486281,1.542012399,0.187635756']"
['3144138'],"['46.84816297896432,-121.76660290551352']",[1000],"[UTCDateTime(2020, 10, 31, 5, 59, 41, 800000)]",[266.22317216389786],,[1.0086358317979265],,[-10.528716736174811],[-3.4151461229554436],[39.09999999999999],[5],"['0.101009374,37.992059658,0.084822308']"
['3143638'],"['46.857119345562786,-121.74035013991426']",[2000],"[UTCDateTime(2020, 10, 22, 16, 42, 40, 6)]",[106.6449693122948],,[13.231562005311455],,[120.6438983732333],[120.56565875651924],[13.083345333333337],[9],"['0.194264001,3.272059759,0.121120813']"
['3143263'],"['46.857119345562786,-121.74035013991426']",[3000],"[UTCDateTime(2020, 10, 22, 5, 47, 17, 6)]",[-16.512032317595665],,[68.46353200658707],,[316.5829534919086],[-36.924457508056506],[14.400012],[8],"['0.269121437,1.095310192,0.183866367']"
['3146523'],"['46.866114696666216,-121.74031949484284']",[2000],"[UTCDateTime(2020, 12, 9, 17, 39, 50, 9)]",[264.16000382294436],,[31.646909724140837],,[206.05482402991245],[245.71855035035674],[14.95626799999999],[8],"['0.195518162,2.034733769,0.144486033']"
['3146518'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2020, 12, 9, 15, 2, 42, 9)]",[33.51125420373654],,[25.714569755831974],,[13.522754209722182],[114.01698201337304],[17.400017999999996],[8],"['0.243878692,3.254613928,0.193771177']"
['3146468'],"['46.84812398024422,-121.74038077174545']",[2000],"[UTCDateTime(2020, 12, 6, 20, 56, 54)]",[20.773611313254403],,[133.1810417478565],,[30.03447879614251],[11.987720827909715],[20.728571428571428],[7],"['0.315780906,0.534967816,0.222428748']"
['3145648'],"['46.26103575601761,-122.14003215473403']",[7000],"[UTCDateTime(2020, 11, 21, 0, 55, 38)]",[-4.16820014978605],,[68.789781497166],,[-7.41971974191005],[-2.4465240930848378],[10.92499999999999],[4],"['0.095281768,0.478878825,0.161707226']"
['3142078'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2020, 10, 7, 21, 18, 17, 450000)]",[30.762486163729047],,[93.83094935083781],,[37.914080587189986],[41.11544783334837],[18.7],[8],"['0.249573758,0.616290823,0.20079709']"
['3142148'],"['46.857119345562786,-121.74035013991426']",[2000],"[UTCDateTime(2020, 10, 7, 16, 2, 9, 10)]",[-386.57720086465224],,[60.95596905521278],,[321.29381497211796],[-34.60013413951123],[17.291686666666664],[6],"['0.106780013,0.412450829,0.069896668']"
['3142168'],"['46.85709759162653,-121.72723690003168']",[2000],"[UTCDateTime(2020, 10, 7, 4, 53, 51, 850000)]",[91.91207817133557],,[68.06595331167102],,[92.2664417644561],[90.9192156284153],[10.25],[5],"['0.066914616,0.28314947,0.049656618']"
['3141503'],"['46.189106604716805,-122.17907894062105']",[1000],"[UTCDateTime(2020, 10, 1, 17, 4, 24, 950000)]",[38.742597184856955],,[131.8469366851173],,[48.40819536746292],[31.932761162031547],[10.444444444444448],[9],"['0.205029155,0.468503285,0.174456904']"
['3141498'],"['46.857158352649165,-121.76657664960902']",[4000],"[UTCDateTime(2020, 10, 1, 14, 7, 7, 995000)]",[276.1102235517398],,[46.629606587476054],,[319.280072666818],[293.1332889933739],[13.328888888888876],[9],"['0.260909057,1.956317594,0.222133014']"
['3141468'],"['46.866092938062245,-121.72720406606092']",[1000],"[UTCDateTime(2020, 10, 1, 8, 45, 20, 109)]",[-389.221630546938],,[32.636812743257416],,[-384.7654573107322],[327.3103391457715],[13.52878942857142],[7],"['0.265589056,1.840222254,0.162954524']"
['3141463'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2020, 10, 1, 7, 19, 48, 425000)]",[76.06295948784607],,[138.3219280752119],,[57.96942497596871],[66.04046213034297],[23.375],[6],"['0.476531876,1.647114566,0.555190119']"
['3141453'],"['46.85713959923772,-121.75346339001669']",[4000],"[UTCDateTime(2020, 10, 1, 3, 34, 27, 850109)]",[192.6630881251424],,[19.053547281888754],,[167.0807578285419],[-571.0839381254921],[29.625217999999997],[8],"['0.345312544,3.313134769,0.207362852']"
['3141508'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2020, 9, 30, 19, 0, 29, 999000)]",[71.2256334098339],,[22.05143373281056],,[87.28624143513191],[65.4374485099465],[32.17657142857142],[7],"['0.116874378,1.482624227,0.095114929']"
['3141393'],"['46.84812398024422,-121.74038077174545']",[2000],"[UTCDateTime(2020, 9, 30, 11, 30, 59)]",[66.72608557666204],,[54.695032618005115],,[65.29351420200507],[95.90618203202517],[11.833333333333343],[6],"['0.318723521,1.377400868,0.234383757']"
['3141368'],"['46.189127140770765,-122.20498600336543']",[0],"[UTCDateTime(2020, 9, 30, 2, 58, 2, 451380)]",[89.80796325981991],,[92.8714012624035],,[97.96200505360184],[78.25766421548956],[30.612759999999998],[5],"['0.365394945,0.954994356,0.266175244']"
['3141363'],"['46.85709759162653,-121.72723690003168']",[3000],"[UTCDateTime(2020, 9, 30, 1, 22, 40)]",[75.76801775728332],,[23.360739922549115],,[76.28108512473082],[68.92726778276285],[10.8],[5],"['0.059441436,0.580541824,0.039670155']"
['3141328'],"['46.86617096897022,-121.77966583962578']",[3000],"[UTCDateTime(2020, 9, 29, 16, 42, 50)]",[32.38909586532443],,[33.70270943207319],,[316.98548518972734],[19.86094101291144],[18.49166666666667],[6],"['0.313607967,2.378371875,0.245324973']"
['3141293'],"['46.84810223097377,-121.72726971981652']",[3000],"[UTCDateTime(2020, 9, 29, 11, 27, 43, 825000)]",[-10.398134998883695],,[14.350862578116931],,[252.63794234043775],[245.4151890794998],[30.714285714285726],[7],"['0.310147359,4.688504222,0.216938226']"
['3141288'],"['46.857158352649165,-121.76657664960902']",[4000],"[UTCDateTime(2020, 9, 29, 8, 31, 26, 997000)]",[183.12760470741546],,[97.98964475522372],,[193.52975651441375],[179.8401834750493],[9.338999999999999],[10],"['0.228068586,0.378073176,0.135717034']"
['3141258'],"['46.20709944700913,-122.17904512303906']",[0],"[UTCDateTime(2020, 9, 29, 0, 47, 35, 775000)]",[303.97275309940136],,[39.4552754233319],,[299.7723776436231],[-51.83945082894916],[34.30833333333333],[6],"['0.235100043,1.63319895,0.215298298']"
['3144008'],"['46.866092938062245,-121.72720406606092']",[4000],"[UTCDateTime(2020, 10, 29, 1, 15, 10, 23)]",[301.0247458419309],,[97.42779865174012],,[-37.08449569581848],[296.10507302972786],[17.771474571428563],[7],"['0.278030704,0.728757189,0.194061987']"
['3143873'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2020, 10, 28, 10, 34, 21, 2)]",[97.73620354786271],,[15.19256272545122],,[65.53795905809997],[111.17297661864475],[26.87857542857142],[7],"['0.186326556,5.130211503,0.157607758']"
['3143608'],"['46.75822567292745,-121.77995409445082']",[8000],"[UTCDateTime(2020, 10, 27, 3, 14, 35, 125000)]",[10.229051826173446],,[-6636.266738715455],,[10.096078774818226],[10.53647396307389],[45.760000000000005],[5],"['0.749658688,0.027952096,0.711338291']"
['3143463'],"['46.83912860071021,-121.74041139034455']",[2000],"[UTCDateTime(2020, 10, 26, 5, 34, 23, 475000)]",[3.687605485056936],,[171.2312750446492],,[20.04930889184534],[-3.3215817308156765],[20.314285714285713],[7],"['0.287723192,0.429306245,0.20943715']"
['3143458'],"['46.857119345562786,-121.74035013991426']",[3000],"[UTCDateTime(2020, 10, 26, 2, 52, 47, 496)]",[1.9391301377104369],,[143.88125721497983],,[-3.688386305189285],[-1.7068165373919955],[8.900992000000006],[8],"['0.265690797,0.536887518,0.19249477']"
['3141338'],"['46.87518207757562,-121.79275940605534']",[4000],"[UTCDateTime(2020, 9, 23, 8, 28, 42, 10000)]",[104.85994865268525],,[126.0731240186172],,[90.43280775942105],[104.20209004840184],[59.54500000000001],[4],"['0.62885569,0.66382635,0.322512611']"
['3140723'],"['46.86613495468696,-121.75343493385125']",[6000],"[UTCDateTime(2020, 9, 22, 10, 15, 38, 775000)]",[105.21366796275093],,[41.32447794205744],,[87.08946767132502],[107.97884729587034],[10.685714285714287],[7],"['0.190574614,1.338605459,0.147919371']"
['3140713'],"['46.866114696666216,-121.74031949484284']",[3000],"[UTCDateTime(2020, 9, 22, 6, 50, 55)]",[170.73554063901798],,[77.0416311907248],,[161.70958231362275],[169.77525475160925],[17.466666666666672],[6],"['0.329749567,0.901600694,0.188695513']"
['3140708'],"['46.87514905738404,-121.76652410374665']",[5000],"[UTCDateTime(2020, 9, 22, 6, 46, 43, 28000)]",[92.21278999425603],,[92.64254234596899],,[92.74568946115205],[96.64039392657429],[15.76433333333332],[6],"['0.220930079,0.655192917,0.166840298']"
['3143408'],"['46.20711045312764,-122.19200287918224']",[1000],"[UTCDateTime(2020, 10, 24, 11, 11, 48, 925000)]",[35.27448271960793],,[87.69962218125731],,[37.52164109871359],[36.92228254068233],[23.055555555555557],[9],"['0.22228216,0.603164384,0.165398262']"
['3140643'],"['46.84814422957513,-121.75349183388761']",[4000],"[UTCDateTime(2020, 9, 21, 10, 50, 27, 3000)]",[169.0912185710908],,[62.47930558717341],,[166.6648970087759],[162.74603374696895],[17.40044444444444],[9],"['0.221217561,0.580748498,0.135981296']"
['3140623'],"['46.85709759162653,-121.72723690003168']",[4000],"[UTCDateTime(2020, 9, 21, 7, 50, 48, 500000)]",[96.7794046652013],,[39.2851577129069],,[94.41647382213161],[104.85982410131005],[14.899999999999991],[6],"['0.072599443,0.400287721,0.049680225']"
['3140593'],"['46.84818022840977,-121.77971398589368']",[1000],"[UTCDateTime(2020, 9, 21, 4, 44, 42, 453000)]",[129.99152360569406],,[103.88424986812403],,[125.84563355447987],[132.94188142905824],[17.346000000000004],[5],"['0.141546802,0.372782957,0.100613961']"
['3140588'],"['46.84821022746224,-121.80593616999867']",[6000],"[UTCDateTime(2020, 9, 21, 4, 29, 11, 3000)]",[-8.664857977566424],,[84.27522702778164],,[-22.552240157794635],[5.307581495919752],[8.843499999999995],[8],"['0.517954961,0.919927026,0.27902981']"
['3140578'],"['46.866092938062245,-121.72720406606092']",[2000],"[UTCDateTime(2020, 9, 21, 1, 41, 16)]",[305.5298850585826],,[80.02821141530794],,[294.38883323551454],[294.30534952997544],[13.27857142857142],[7],"['0.143773256,0.533676253,0.09686557']"
['3140573'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2020, 9, 20, 23, 17, 57, 3000)]",[100.57369859916412],,[16.195381259268927],,[127.75058876416132],[82.70958945391583],[15.793499999999998],[8],"['0.213876504,3.60706399,0.159642845']"
['3140423'],"['46.87513029592315,-121.75340646538375']",[4000],"[UTCDateTime(2020, 9, 20, 22, 10, 0, 3000)]",[50.55047452566785],,[67.17588947618273],,[50.0754409797449],[47.58288073325195],[45.25599999999999],[5],"['0.101688608,0.344865971,0.073234528']"
['3140408'],"['46.86613495468696,-121.75343493385125']",[2000],"[UTCDateTime(2020, 9, 20, 19, 5, 16, 3000)]",[-390.66764747994455],,[67.30771877042503],,[-17.82113889213189],[-2.953353814630442],[13.574750000000002],[8],"['0.262110456,0.764583671,0.144990385']"
['3140403'],"['46.857158352649165,-121.76657664960902']",[4000],"[UTCDateTime(2020, 9, 20, 17, 19, 13, 3000)]",[224.4127894699229],,[49.45495322350604],,[260.6412969528658],[213.22493073578687],[11.414333333333337],[12],"['0.282246555,1.164889282,0.197505329']"
['3140393'],"['46.857119345562786,-121.74035013991426']",[4000],"[UTCDateTime(2020, 9, 20, 10, 20, 28)]",[234.7442135321386],,[109.36903936971706],,[201.75968761945234],[215.00636533786388],[9.642857142857142],[7],"['0.389987229,1.228268018,0.316979325']"
['3140378'],"['46.866069678877366,-121.71408864823593']",[3000],"[UTCDateTime(2020, 9, 20, 6, 59, 47, 505)]",[273.12089212364805],,[122.16643280314646],,[275.5771226248455],[271.6751739557345],[10.961010000000016],[5],"['0.149225657,0.417596594,0.116959202']"
['3140528'],"['46.189106604716805,-122.17907894062105']",[1000],"[UTCDateTime(2020, 9, 19, 19, 38, 7, 525000)]",[19.335250129551035],,[73.73968203144473],,[9.586027793827663],[12.274423770846305],[12.88571428571428],[7],"['0.405990247,1.262453666,0.341551998']"
['3140508'],"['46.20713466659839,-122.23087617382527']",[0],"[UTCDateTime(2020, 9, 19, 15, 45, 58, 225007)]",[55.22959003147953],,[145.47668231725413],,[49.446707220094524],[55.02312717282202],[46.025014],[6],"['0.456392402,0.702899396,0.425147361']"
['3140468'],"['46.866114696666216,-121.74031949484284']",[4000],"[UTCDateTime(2020, 9, 19, 7, 40, 22, 900007)]",[119.86300081871047],,[27.481623306095734],,[144.58941266926368],[143.79565063262413],[11.985728285714279],[7],"['0.197457768,1.756048249,0.140733869']"
['3140463'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2020, 9, 19, 6, 58, 42)]",[115.37503970554297],,[69.35926898102437],,[99.10948066369535],[123.31948606071347],[20.814285714285706],[7],"['0.276275344,0.67570033,0.175581131']"
['3140443'],"['46.866092938062245,-121.72720406606092']",[3000],"[UTCDateTime(2020, 9, 19, 3, 8, 2, 725000)]",[40.918500915985625],,[133.30789355616437],,[33.272979004143174],[40.41297011604706],[7.941666666666663],[6],"['0.158213645,0.295210454,0.11606519']"
['3143078'],"['46.866114696666216,-121.74031949484284']",[2000],"[UTCDateTime(2020, 10, 20, 3, 22, 3, 125002)]",[301.7051444054644],,[74.99508626541707],,[298.6154339726357],[301.8757604854361],[20.591670666666662],[6],"['0.138230625,0.533399229,0.098334604']"
['3142883'],"['46.86613495468696,-121.75343493385125']",[4000],"[UTCDateTime(2020, 10, 19, 0, 3, 52)]",[28.242973461718112],,[89.21236368361099],,[35.1168729891327],[26.937251255142968],[27.637500000000003],[4],"['0.527028793,0.929308727,0.295203316']"
['3139803'],"['46.20712806292317,-122.21791840526517']",[2000],"[UTCDateTime(2020, 9, 15, 5, 30, 50, 450000)]",[64.07449952762649],,[169.6549694256794],,[63.631346149730355],[70.55460660696552],[19.46999999999999],[5],"['0.489892778,0.720193995,0.355842404']"
['3139773'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2020, 9, 15, 3, 9, 48)]",[136.04107669586026],,[285.43331659137687],,[135.829953314477],[135.73732977042454],[35.37500000000001],[4],"['0.110810387,0.041270651,0.047739942']"
['3139768'],"['46.875166317935495,-121.77964175088081']",[6000],"[UTCDateTime(2020, 9, 15, 1, 34, 2, 7)]",[166.67611527169575],,[11.678813698639892],,[6.671547533552299],[182.3516146833296],[15.03572828571428],[14],"['0.318294987,5.561383044,0.211053059']"
['3139638'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2020, 9, 13, 20, 2, 59, 50000)]",[59.798254528659115],,[163.5311377997637],,[60.31904543580811],[61.29830589091282],[13.974999999999998],[8],"['0.272872825,0.465602633,0.216127914']"
['3139398'],"['46.20711999176598,-122.20496064015421']",[2000],"[UTCDateTime(2020, 9, 11, 11, 43, 51)]",[39.51092085052161],,[53.92913906880807],,[26.063892731175226],[34.90202731647542],[31.514999999999997],[10],"['0.265616664,0.966710517,0.194365948']"
['3139393'],"['46.189127140770765,-122.20498600336543']",[0],"[UTCDateTime(2020, 9, 11, 11, 29, 27, 350000)]",[87.02784432740371],,[84.24157944001354],,[99.79745325015736],[107.10233759122734],[44.50714285714286],[7],"['0.442173752,1.067761247,0.301899176']"
['3139388'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2020, 9, 11, 9, 49, 5)]",[40.98900172552628],,[84.43468274350818],,[40.47417648033471],[47.73929522829345],[18.143749999999997],[8],"['0.190579246,0.521619064,0.146464114']"
['3139373'],"['46.866092938062245,-121.72720406606092']",[2000],"[UTCDateTime(2020, 9, 11, 7, 9, 35, 4438)]",[308.70136751274],,[55.068796160421606],,[298.60535672086917],[314.44507064951614],[22.778876000000007],[5],"['0.190132996,0.969795995,0.136632777']"
['3139263'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2020, 9, 10, 18, 19, 38, 400000)]",[105.74663130627147],,[154.06353826438516],,[106.04116402833034],[103.729273244181],[43.90833333333333],[6],"['0.532259665,0.59830168,0.277917739']"
['3139223'],"['46.85713959923772,-121.75346339001669']",[2000],"[UTCDateTime(2020, 9, 10, 11, 16, 41, 550000)]",[124.61650705521757],,[69.39929369069846],,[115.06306869753026],[129.13096205369158],[19.708333333333332],[6],"['0.181378706,0.444222137,0.114773274']"
['3141958'],"['46.866153712122305,-121.76655038235573']",[3000],"[UTCDateTime(2020, 10, 6, 16, 56, 48)]",[124.59118920059906],,[59.64879949038145],,[79.74381061070928],[123.79414903956334],[31.92999999999999],[5],"['0.19949615,1.009133502,0.1520642']"
['3141953'],"['46.84816297896432,-121.76660290551352']",[1000],"[UTCDateTime(2020, 10, 6, 15, 41, 2, 675000)]",[105.41954712140502],,[56.62623208152459],,[108.21249459943185],[114.56700648105394],[16.159999999999997],[5],"['0.129596531,1.089385455,0.135950185']"
['3141918'],"['46.20708697341162,-122.1660873724145']",[2000],"[UTCDateTime(2020, 10, 6, 4, 57, 26, 350042)]",[34.09212577323058],,[97.7061896015451],,[38.670061176796374],[26.22603056347149],[47.225083999999995],[8],"['0.212815071,0.41755843,0.17059693']"
['3141878'],"['46.866092938062245,-121.72720406606092']",[1000],"[UTCDateTime(2020, 10, 5, 21, 10, 28, 825016)]",[296.37279050748936],,[55.627503567699485],,[284.85613123025047],[306.7696226056994],[18.390032],[5],"['0.053135372,0.405606778,0.047627818']"
['3141873'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2020, 10, 5, 19, 52, 11, 875016)]",[296.18539432106746],,[157.9802724959346],,[296.1897438930738],[297.0457577885589],[36.662531999999985],[4],"['0.305566297,0.201361257,0.154748826']"
['3141783'],"['46.86613495468696,-121.75343493385125']",[4000],"[UTCDateTime(2020, 10, 4, 19, 20, 53, 725000)]",[107.69315526918862],,[54.798111040211744],,[68.64066748220382],[121.77594476841749],[25.178571428571416],[7],"['0.250841351,1.077628802,0.175833955']"
['3141693'],"['46.857074337431285,-121.71412367109895']",[2000],"[UTCDateTime(2020, 10, 4, 3, 39, 54, 199)]",[273.4468804406343],,[97.30398962065216],,[271.3330046576239],[275.1874840574943],[16.950398],[4],"['0.141719739,0.499250026,0.110814009']"
['3141208'],"['46.79427957088769,-121.85844615206335']",[4000],"[UTCDateTime(2020, 9, 28, 21, 34, 52, 425000)]",[32.44294138087355],,[58291.32761783592],,[33.953426569632015],[30.98490497534787],[8.887500000000003],[4],"['3.152091869,0.135408262,3.013205021']"
['3141203'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2020, 9, 28, 20, 46, 17, 150000)]",[44.55524918878212],,[158.88846891257148],,[40.23699954287518],[46.805580820133294],[46.118750000000006],[8],"['0.347953787,0.580027049,0.270755305']"
['3141178'],"['46.857158352649165,-121.76657664960902']",[5000],"[UTCDateTime(2020, 9, 28, 10, 20, 3, 975000)]",[5.746057633754027],,[14.643720044443558],,[126.15061543716325],[219.55109691270965],[26.957692307692305],[13],"['0.257718694,3.028976853,0.155460494']"
['3141123'],"['46.1981030329759,-122.17906203543858']",[2000],"[UTCDateTime(2020, 9, 27, 22, 18, 24, 800000)]",[46.47432622371319],,[167.0834866993988],,[46.680905910427974],[52.32056683775458],[13.295454545454545],[11],"['0.308996009,0.571725393,0.253903007']"
